id,log_report_type,volume
14150,log_report_type_73,1
2194,log_report_type_73,1
2194,log_report_type_195,2
9272,log_report_type_73,3
9272,log_report_type_195,3
13538,log_report_type_73,2
13538,log_report_type_195,2
16735,log_report_type_65,3
16735,log_report_type_55,1
16735,log_report_type_171,2
16735,log_report_type_187,6
11230,log_report_type_73,6
11230,log_report_type_195,8
4212,log_report_type_73,2
4212,log_report_type_195,1
18541,log_report_type_187,2
18541,log_report_type_65,1
4330,log_report_type_73,23
4330,log_report_type_195,10
7686,log_report_type_73,598
7686,log_report_type_68,1
7686,log_report_type_195,17
7686,log_report_type_109,717
14269,log_report_type_73,22
14269,log_report_type_109,27
16963,log_report_type_109,5
16963,log_report_type_73,18
16963,log_report_type_195,5
16512,log_report_type_73,1
16663,log_report_type_73,3
16663,log_report_type_195,5
16655,log_report_type_171,1
16655,log_report_type_55,1
2331,log_report_type_73,2
14475,log_report_type_195,4
14475,log_report_type_73,5
5964,log_report_type_73,3
5964,log_report_type_195,1
15340,log_report_type_195,1
15340,log_report_type_73,4
9387,log_report_type_73,1
9387,log_report_type_195,1
16445,log_report_type_73,1
7669,log_report_type_195,2
7669,log_report_type_73,3
9098,log_report_type_73,2
9098,log_report_type_195,2
5348,log_report_type_134,1
16540,log_report_type_171,1
16540,log_report_type_55,1
7213,log_report_type_73,12
7213,log_report_type_195,13
9163,log_report_type_73,1
9163,log_report_type_171,2
9163,log_report_type_195,1
9163,log_report_type_55,1
16031,log_report_type_73,2
16031,log_report_type_195,2
12552,log_report_type_195,2
12552,log_report_type_73,1
10098,log_report_type_195,6
10098,log_report_type_73,6
8655,log_report_type_73,1
8655,log_report_type_195,1
7258,log_report_type_73,5
7258,log_report_type_195,1
12577,log_report_type_171,2
12577,log_report_type_55,1
3487,log_report_type_73,4
14684,log_report_type_73,1
1046,log_report_type_195,1
1046,log_report_type_73,2
13806,log_report_type_73,6
13806,log_report_type_195,2
4035,log_report_type_60,2
4035,log_report_type_177,2
156,log_report_type_219,1
156,log_report_type_134,1
10645,log_report_type_73,2
7746,log_report_type_177,2
7746,log_report_type_60,1
10439,log_report_type_60,1
16649,log_report_type_219,1
16649,log_report_type_134,1
16649,log_report_type_39,1
5065,log_report_type_172,2
5065,log_report_type_56,1
8197,log_report_type_219,1
8197,log_report_type_134,1
15674,log_report_type_56,1
15674,log_report_type_172,1
5594,log_report_type_172,8
5594,log_report_type_56,4
7172,log_report_type_201,4
7172,log_report_type_80,4
4037,log_report_type_56,1
4037,log_report_type_172,1
5155,log_report_type_80,4
5155,log_report_type_201,2
13662,log_report_type_80,1
3736,log_report_type_201,2
3736,log_report_type_80,2
8266,log_report_type_80,3
8266,log_report_type_201,5
14335,log_report_type_201,3
2568,log_report_type_80,1
2568,log_report_type_201,2
16670,log_report_type_80,5
16670,log_report_type_201,10
12142,log_report_type_201,2
3621,log_report_type_80,2
3621,log_report_type_201,3
8428,log_report_type_201,1
8428,log_report_type_80,2
5694,log_report_type_80,4
5694,log_report_type_201,2
13913,log_report_type_80,1
13913,log_report_type_201,1
15107,log_report_type_80,3
17022,log_report_type_80,1
17022,log_report_type_201,1
9428,log_report_type_80,2
9428,log_report_type_201,2
16381,log_report_type_80,1
14041,log_report_type_345,2
14041,log_report_type_273,2
14041,log_report_type_68,4
14041,log_report_type_179,2
10609,log_report_type_179,2
10609,log_report_type_336,1
10609,log_report_type_68,9
10609,log_report_type_258,1
4948,log_report_type_54,22
4948,log_report_type_68,12
4948,log_report_type_170,24
4983,log_report_type_68,2
4983,log_report_type_273,1
11062,log_report_type_54,11
11062,log_report_type_170,7
11062,log_report_type_345,2
11062,log_report_type_179,1
11062,log_report_type_273,7
11062,log_report_type_68,4
9959,log_report_type_68,4
9959,log_report_type_345,1
9959,log_report_type_273,3
9959,log_report_type_179,2
8109,log_report_type_306,1
8109,log_report_type_54,1
8109,log_report_type_222,1
8109,log_report_type_170,1
4130,log_report_type_345,2
4130,log_report_type_179,1
4130,log_report_type_68,2
1529,log_report_type_170,1
1529,log_report_type_54,1
15168,log_report_type_134,1
15168,log_report_type_219,1
9051,log_report_type_273,1
9051,log_report_type_345,2
9051,log_report_type_68,2
9051,log_report_type_179,1
7527,log_report_type_54,4
7398,log_report_type_306,1
7398,log_report_type_223,1
12191,log_report_type_273,1
914,log_report_type_170,1
6921,log_report_type_273,1
6921,log_report_type_179,1
6921,log_report_type_68,1
6921,log_report_type_170,8
6921,log_report_type_87,1
6921,log_report_type_209,2
1522,log_report_type_209,1
3682,log_report_type_345,1
3682,log_report_type_54,5
3682,log_report_type_273,2
3682,log_report_type_170,2
3682,log_report_type_68,5
14189,log_report_type_170,2
14189,log_report_type_68,1
14189,log_report_type_273,3
14189,log_report_type_54,1
14061,log_report_type_54,1
14061,log_report_type_170,2
4320,log_report_type_273,1
4320,log_report_type_68,1
14530,log_report_type_68,4
14530,log_report_type_54,3
14530,log_report_type_170,1
14530,log_report_type_273,3
234,log_report_type_345,1
10424,log_report_type_68,2
10424,log_report_type_273,2
10424,log_report_type_179,1
6183,log_report_type_345,1
6183,log_report_type_170,2
6183,log_report_type_54,1
6183,log_report_type_179,2
6183,log_report_type_68,4
6183,log_report_type_273,3
17236,log_report_type_54,4
17236,log_report_type_345,1
17236,log_report_type_170,4
17236,log_report_type_273,2
6284,log_report_type_90,1
6284,log_report_type_12,1
6284,log_report_type_346,1
6284,log_report_type_89,1
6284,log_report_type_306,1
6284,log_report_type_92,1
6284,log_report_type_219,1
6284,log_report_type_91,1
6284,log_report_type_88,1
6284,log_report_type_134,1
3874,log_report_type_170,13
3874,log_report_type_54,13
3874,log_report_type_118,1
3874,log_report_type_273,2
3874,log_report_type_68,11
6023,log_report_type_54,1
6023,log_report_type_170,1
17056,log_report_type_273,1
17056,log_report_type_54,1
17056,log_report_type_170,2
16447,log_report_type_54,1
16447,log_report_type_170,1
16447,log_report_type_273,1
8797,log_report_type_273,1
8797,log_report_type_345,1
8797,log_report_type_68,3
6945,log_report_type_345,1
6945,log_report_type_273,1
9205,log_report_type_68,1
10015,log_report_type_306,1
10015,log_report_type_87,1
10015,log_report_type_209,1
5749,log_report_type_68,2
5749,log_report_type_179,1
5749,log_report_type_273,1
18214,log_report_type_170,4
18214,log_report_type_273,2
18214,log_report_type_179,2
18214,log_report_type_68,2
18214,log_report_type_54,8
18214,log_report_type_345,6
14818,log_report_type_345,4
14818,log_report_type_179,10
14818,log_report_type_68,10
14818,log_report_type_54,6
13263,log_report_type_68,1
13263,log_report_type_273,1
13263,log_report_type_345,1
3247,log_report_type_345,1
3247,log_report_type_54,1
8625,log_report_type_68,2
8625,log_report_type_273,2
2320,log_report_type_134,1
2320,log_report_type_219,1
12103,log_report_type_50,1
17415,log_report_type_134,1
17415,log_report_type_219,1
17673,log_report_type_134,1
17673,log_report_type_220,1
17673,log_report_type_219,1
5073,log_report_type_55,1
5073,log_report_type_171,1
11549,log_report_type_134,1
9484,log_report_type_171,1
7119,log_report_type_55,2
15805,log_report_type_359,1
11225,log_report_type_55,2
11225,log_report_type_171,5
489,log_report_type_171,1
489,log_report_type_55,1
6979,log_report_type_134,1
6979,log_report_type_219,1
13007,log_report_type_134,1
2357,log_report_type_134,1
2357,log_report_type_219,1
2357,log_report_type_135,1
2598,log_report_type_41,1
2598,log_report_type_156,1
7231,log_report_type_55,1
4908,log_report_type_220,1
4908,log_report_type_219,1
4908,log_report_type_135,1
4908,log_report_type_134,1
2526,log_report_type_54,1
4534,log_report_type_54,2
4534,log_report_type_170,2
12524,log_report_type_170,1
13365,log_report_type_68,1
10086,log_report_type_134,1
10086,log_report_type_219,1
12115,log_report_type_87,1
12115,log_report_type_3,1
12115,log_report_type_209,1
1635,log_report_type_170,1
1635,log_report_type_68,1
11339,log_report_type_360,1
11339,log_report_type_362,1
17587,log_report_type_360,4
17587,log_report_type_362,4
8487,log_report_type_209,1
8487,log_report_type_87,1
13395,log_report_type_54,1
13395,log_report_type_68,1
13395,log_report_type_170,2
6140,log_report_type_54,1
6140,log_report_type_170,1
13388,log_report_type_54,2
13388,log_report_type_87,1
13388,log_report_type_170,2
8160,log_report_type_87,1
8160,log_report_type_209,1
8160,log_report_type_54,9
8160,log_report_type_170,9
16089,log_report_type_155,9
16089,log_report_type_170,8
16089,log_report_type_209,1
3356,log_report_type_170,3
8219,log_report_type_87,2
8219,log_report_type_1,1
8219,log_report_type_209,2
8219,log_report_type_136,1
12549,log_report_type_54,3
12536,log_report_type_170,3
12536,log_report_type_54,3
10755,log_report_type_54,2
10755,log_report_type_170,1
3016,log_report_type_182,1
3016,log_report_type_204,2
3016,log_report_type_83,2
3016,log_report_type_62,1
4233,log_report_type_204,2
4233,log_report_type_182,1
16388,log_report_type_87,1
16388,log_report_type_1,1
1390,log_report_type_87,2
1390,log_report_type_1,1
1390,log_report_type_136,2
1390,log_report_type_138,1
1390,log_report_type_209,2
3339,log_report_type_68,1
11977,log_report_type_54,5
11977,log_report_type_170,3
17896,log_report_type_170,1
17896,log_report_type_54,1
14331,log_report_type_87,1
14331,log_report_type_209,1
795,log_report_type_87,1
795,log_report_type_219,1
795,log_report_type_134,1
795,log_report_type_209,1
17771,log_report_type_170,1
16889,log_report_type_54,1
15531,log_report_type_170,3
15531,log_report_type_54,3
1000,log_report_type_170,4
1000,log_report_type_68,1
1000,log_report_type_54,2
7644,log_report_type_170,1
7644,log_report_type_68,1
11435,log_report_type_170,3
11435,log_report_type_68,1
11435,log_report_type_54,1
6429,log_report_type_87,4
6429,log_report_type_209,4
7196,log_report_type_87,1
7196,log_report_type_209,2
10175,log_report_type_54,3
10175,log_report_type_170,2
4604,log_report_type_87,1
3749,log_report_type_170,1
3749,log_report_type_209,2
3749,log_report_type_87,3
5965,log_report_type_209,2
5965,log_report_type_87,2
12129,log_report_type_182,1
12129,log_report_type_62,1
12481,log_report_type_155,8
12481,log_report_type_182,1
12481,log_report_type_87,1
2619,log_report_type_54,2
2619,log_report_type_170,3
15916,log_report_type_54,2
15916,log_report_type_170,2
16693,log_report_type_170,1
16693,log_report_type_54,1
14264,log_report_type_54,7
14264,log_report_type_170,6
17377,log_report_type_209,3
17377,log_report_type_136,1
1409,log_report_type_54,1
4830,log_report_type_209,1
6774,log_report_type_279,1
7919,log_report_type_170,3
7919,log_report_type_54,3
3081,log_report_type_170,5
3081,log_report_type_54,5
3081,log_report_type_280,7
6222,log_report_type_68,1
6222,log_report_type_170,2
18348,log_report_type_54,1
2049,log_report_type_85,2
2049,log_report_type_54,2
2049,log_report_type_206,3
2049,log_report_type_170,1
10780,log_report_type_54,1
9680,log_report_type_54,3
3040,log_report_type_54,1
3040,log_report_type_206,2
3040,log_report_type_85,2
3040,log_report_type_170,1
10497,log_report_type_54,2
10497,log_report_type_170,2
13208,log_report_type_170,1
13208,log_report_type_54,1
1643,log_report_type_207,1
1643,log_report_type_62,1
1643,log_report_type_182,1
1643,log_report_type_86,1
1643,log_report_type_204,2
1643,log_report_type_83,2
8384,log_report_type_182,1
8384,log_report_type_207,1
8384,log_report_type_204,2
4106,log_report_type_54,10
4106,log_report_type_170,14
5585,log_report_type_87,2
5585,log_report_type_182,1
5585,log_report_type_170,4
5585,log_report_type_209,2
5585,log_report_type_54,4
5585,log_report_type_207,1
4927,log_report_type_62,1
4927,log_report_type_182,1
15059,log_report_type_182,1
4976,log_report_type_170,4
4976,log_report_type_54,4
12116,log_report_type_170,1
14244,log_report_type_134,1
14244,log_report_type_170,1
14244,log_report_type_54,1
14244,log_report_type_219,1
15087,log_report_type_68,1
8213,log_report_type_1,1
8213,log_report_type_209,1
8213,log_report_type_136,1
8213,log_report_type_87,1
5676,log_report_type_68,1
5676,log_report_type_170,1
9138,log_report_type_134,1
11537,log_report_type_54,1
11537,log_report_type_170,1
5199,log_report_type_360,6
5199,log_report_type_362,4
2690,log_report_type_68,1
10356,log_report_type_54,1
4891,log_report_type_209,1
4891,log_report_type_87,4
15641,log_report_type_136,1
15641,log_report_type_87,1
15641,log_report_type_1,1
589,log_report_type_170,6
589,log_report_type_54,7
129,log_report_type_54,5
129,log_report_type_170,5
9328,log_report_type_155,8
9328,log_report_type_170,5
6766,log_report_type_87,5
6766,log_report_type_136,2
6766,log_report_type_209,4
6766,log_report_type_1,2
12866,log_report_type_54,1
1194,log_report_type_54,2
1194,log_report_type_170,2
10189,log_report_type_68,6
10782,log_report_type_68,4
16210,log_report_type_68,1
1060,log_report_type_68,1
1060,log_report_type_87,1
17862,log_report_type_40,1
17862,log_report_type_209,1
17862,log_report_type_1,1
17862,log_report_type_87,1
17862,log_report_type_136,1
17190,log_report_type_209,1
17190,log_report_type_1,1
17190,log_report_type_87,1
17190,log_report_type_136,1
15482,log_report_type_209,1
15482,log_report_type_87,1
3581,log_report_type_134,1
3581,log_report_type_219,1
5790,log_report_type_134,1
312,log_report_type_84,1
312,log_report_type_167,1
312,log_report_type_205,1
312,log_report_type_51,1
3828,log_report_type_51,1
3828,log_report_type_84,1
3828,log_report_type_205,2
3828,log_report_type_167,2
3115,log_report_type_35,1
40,log_report_type_55,9
40,log_report_type_212,3
40,log_report_type_35,2
40,log_report_type_171,10
40,log_report_type_127,3
40,log_report_type_150,6
40,log_report_type_154,3
40,log_report_type_39,3
6705,log_report_type_127,1
6705,log_report_type_212,1
3679,log_report_type_127,1
3679,log_report_type_39,1
3679,log_report_type_212,1
14448,log_report_type_35,1
14448,log_report_type_127,1
14448,log_report_type_212,1
10962,log_report_type_150,1
10962,log_report_type_35,1
10962,log_report_type_212,2
10962,log_report_type_127,2
10962,log_report_type_38,1
11605,log_report_type_55,3
11605,log_report_type_171,3
11605,log_report_type_212,2
11605,log_report_type_39,1
11605,log_report_type_35,1
11605,log_report_type_150,2
7080,log_report_type_212,2
15181,log_report_type_35,1
15181,log_report_type_319,1
15181,log_report_type_134,1
15181,log_report_type_55,1
13596,log_report_type_55,3
13596,log_report_type_150,2
13596,log_report_type_171,3
13596,log_report_type_39,1
13596,log_report_type_212,2
13596,log_report_type_127,2
16082,log_report_type_150,2
16082,log_report_type_55,6
16082,log_report_type_171,5
16082,log_report_type_39,3
16082,log_report_type_35,1
16082,log_report_type_127,2
16082,log_report_type_154,1
16082,log_report_type_212,2
13096,log_report_type_319,1
13096,log_report_type_39,1
13096,log_report_type_240,2
13096,log_report_type_127,2
13096,log_report_type_154,1
13096,log_report_type_212,2
3449,log_report_type_154,1
3449,log_report_type_212,2
3449,log_report_type_171,4
3449,log_report_type_55,3
3449,log_report_type_35,1
3449,log_report_type_150,2
6633,log_report_type_55,3
6633,log_report_type_127,2
6633,log_report_type_212,2
6633,log_report_type_35,2
6633,log_report_type_154,1
18358,log_report_type_133,3
18358,log_report_type_212,1
18358,log_report_type_39,7
18358,log_report_type_153,3
18358,log_report_type_35,2
18358,log_report_type_218,1
18358,log_report_type_217,1
18358,log_report_type_132,1
18358,log_report_type_55,8
3278,log_report_type_127,1
3278,log_report_type_150,1
3278,log_report_type_35,1
3278,log_report_type_171,1
3278,log_report_type_55,1
7043,log_report_type_55,2
1951,log_report_type_55,1
11473,log_report_type_134,1
11473,log_report_type_219,1
8757,log_report_type_171,1
8757,log_report_type_55,1
5143,log_report_type_55,1
5143,log_report_type_171,2
7384,log_report_type_191,1
7384,log_report_type_70,1
4009,log_report_type_171,2
4009,log_report_type_55,2
2325,log_report_type_171,8
2325,log_report_type_55,8
8023,log_report_type_55,9
9286,log_report_type_55,6
16560,log_report_type_171,1
16560,log_report_type_55,1
11883,log_report_type_55,1
14279,log_report_type_171,8
14279,log_report_type_55,8
3464,log_report_type_55,20
3464,log_report_type_171,20
13650,log_report_type_171,3
13650,log_report_type_55,3
14773,log_report_type_134,1
14773,log_report_type_219,1
12829,log_report_type_171,10
12829,log_report_type_55,10
4407,log_report_type_171,9
4407,log_report_type_55,9
5506,log_report_type_55,1
896,log_report_type_55,1
896,log_report_type_171,1
5828,log_report_type_55,8
4400,log_report_type_54,2
4400,log_report_type_85,1
8739,log_report_type_134,1
8739,log_report_type_219,1
16373,log_report_type_170,1
16573,log_report_type_134,1
17472,log_report_type_206,2
17472,log_report_type_54,1
17472,log_report_type_68,1
17472,log_report_type_170,1
12280,log_report_type_54,1
12280,log_report_type_170,1
15305,log_report_type_54,1
15542,log_report_type_83,2
15542,log_report_type_204,2
15542,log_report_type_54,21
15542,log_report_type_207,1
15542,log_report_type_170,21
15542,log_report_type_86,1
2193,log_report_type_155,9
2193,log_report_type_207,1
2193,log_report_type_204,2
2193,log_report_type_170,1
6928,log_report_type_82,108
6928,log_report_type_80,17
6928,log_report_type_203,18
6928,log_report_type_201,13
6928,log_report_type_193,5
6928,log_report_type_71,7
14722,log_report_type_71,1
14722,log_report_type_80,1
14722,log_report_type_82,2
14631,log_report_type_203,3
14631,log_report_type_82,6
10006,log_report_type_193,4
10006,log_report_type_82,20
10006,log_report_type_71,2
10006,log_report_type_203,5
18285,log_report_type_203,9
18285,log_report_type_82,12
17191,log_report_type_82,28
17191,log_report_type_193,4
17191,log_report_type_203,17
17191,log_report_type_71,3
13702,log_report_type_82,50
13702,log_report_type_71,9
13702,log_report_type_193,5
13702,log_report_type_203,34
11961,log_report_type_172,3
11961,log_report_type_141,1
11961,log_report_type_203,12
11961,log_report_type_56,2
11961,log_report_type_82,23
11961,log_report_type_201,11
11961,log_report_type_71,4
11961,log_report_type_193,12
11961,log_report_type_68,14
11961,log_report_type_198,4
11961,log_report_type_8,1
11961,log_report_type_80,6
13796,log_report_type_203,4
13796,log_report_type_193,1
13796,log_report_type_71,1
13796,log_report_type_82,8
13317,log_report_type_203,9
13317,log_report_type_82,14
7185,log_report_type_71,3
7185,log_report_type_82,32
7185,log_report_type_193,2
7185,log_report_type_203,19
910,log_report_type_193,3
910,log_report_type_201,1
910,log_report_type_82,6
910,log_report_type_71,5
910,log_report_type_80,1
6234,log_report_type_71,5
6234,log_report_type_82,23
6234,log_report_type_203,12
6234,log_report_type_193,5
14410,log_report_type_71,1
14410,log_report_type_76,1
2377,log_report_type_71,5
2377,log_report_type_193,2
9798,log_report_type_80,1
9798,log_report_type_71,1
9798,log_report_type_193,2
9798,log_report_type_203,2
9798,log_report_type_82,6
6998,log_report_type_82,4
6998,log_report_type_203,2
17714,log_report_type_203,1
17714,log_report_type_82,4
17770,log_report_type_203,6
17770,log_report_type_71,4
17770,log_report_type_56,3
17770,log_report_type_172,2
17770,log_report_type_193,4
17770,log_report_type_82,8
14030,log_report_type_71,13
14030,log_report_type_82,13
14030,log_report_type_203,10
14030,log_report_type_80,2
14030,log_report_type_193,10
567,log_report_type_80,2
567,log_report_type_203,20
567,log_report_type_193,1
567,log_report_type_82,38
567,log_report_type_71,3
567,log_report_type_201,2
737,log_report_type_203,59
737,log_report_type_193,15
737,log_report_type_82,75
737,log_report_type_71,14
16603,log_report_type_71,11
16603,log_report_type_203,17
16603,log_report_type_82,32
16603,log_report_type_193,5
8246,log_report_type_68,1
14473,log_report_type_80,2
6269,log_report_type_193,5
6269,log_report_type_71,5
6269,log_report_type_82,2
6269,log_report_type_203,1
12743,log_report_type_193,2
12743,log_report_type_71,1
12743,log_report_type_203,14
12743,log_report_type_82,16
12743,log_report_type_80,1
16092,log_report_type_82,16
16092,log_report_type_71,3
16092,log_report_type_193,1
16092,log_report_type_203,8
7673,log_report_type_82,20
7673,log_report_type_201,2
7673,log_report_type_80,1
7673,log_report_type_68,1
7673,log_report_type_198,2
7673,log_report_type_203,8
7972,log_report_type_82,20
7972,log_report_type_71,5
7972,log_report_type_193,3
7972,log_report_type_80,2
7972,log_report_type_201,5
7972,log_report_type_203,15
7473,log_report_type_80,1
7473,log_report_type_82,13
7473,log_report_type_203,10
7473,log_report_type_201,1
7473,log_report_type_71,3
7473,log_report_type_193,3
12074,log_report_type_82,34
12074,log_report_type_193,5
12074,log_report_type_203,27
12074,log_report_type_71,8
6372,log_report_type_71,4
6372,log_report_type_193,5
6372,log_report_type_203,11
6372,log_report_type_82,32
1497,log_report_type_193,4
1497,log_report_type_80,5
1497,log_report_type_203,13
1497,log_report_type_68,1
1497,log_report_type_198,1
1497,log_report_type_71,5
1497,log_report_type_82,18
1497,log_report_type_201,9
17549,log_report_type_82,10
17549,log_report_type_203,4
17549,log_report_type_80,3
17549,log_report_type_201,3
17549,log_report_type_172,1
11452,log_report_type_71,2
11452,log_report_type_201,2
11452,log_report_type_82,10
11452,log_report_type_80,1
11452,log_report_type_193,4
11452,log_report_type_203,11
8264,log_report_type_71,3
8264,log_report_type_193,3
8264,log_report_type_80,3
8264,log_report_type_201,3
8264,log_report_type_82,8
3550,log_report_type_82,12
3550,log_report_type_203,8
3550,log_report_type_80,1
3550,log_report_type_201,2
14238,log_report_type_76,1
14238,log_report_type_68,1
7742,log_report_type_76,1
7742,log_report_type_68,5
4454,log_report_type_71,10
4454,log_report_type_82,2
4454,log_report_type_193,8
4454,log_report_type_203,2
9841,log_report_type_141,1
9841,log_report_type_80,1
9841,log_report_type_203,6
9841,log_report_type_82,14
9841,log_report_type_8,1
9841,log_report_type_68,4
9841,log_report_type_198,1
9841,log_report_type_201,4
3823,log_report_type_193,3
3823,log_report_type_80,1
3823,log_report_type_71,4
15209,log_report_type_193,4
15209,log_report_type_82,2
15209,log_report_type_71,5
594,log_report_type_82,22
594,log_report_type_203,2
594,log_report_type_71,9
594,log_report_type_193,2
3173,log_report_type_203,16
3173,log_report_type_193,1
3173,log_report_type_82,20
3173,log_report_type_71,10
6995,log_report_type_193,6
6995,log_report_type_71,14
6995,log_report_type_82,34
6995,log_report_type_203,17
17884,log_report_type_82,17
17884,log_report_type_219,1
17884,log_report_type_193,2
17884,log_report_type_71,1
17884,log_report_type_203,8
11514,log_report_type_201,3
11514,log_report_type_203,32
11514,log_report_type_193,5
11514,log_report_type_80,2
11514,log_report_type_82,45
11514,log_report_type_71,6
13584,log_report_type_82,8
13584,log_report_type_203,6
13815,log_report_type_68,1
13815,log_report_type_203,13
13815,log_report_type_82,39
13815,log_report_type_193,5
13815,log_report_type_71,5
1573,log_report_type_71,4
1573,log_report_type_82,43
1573,log_report_type_193,4
1573,log_report_type_203,15
97,log_report_type_82,2
7318,log_report_type_201,4
7318,log_report_type_193,1
7318,log_report_type_82,35
7318,log_report_type_80,4
7318,log_report_type_71,3
7318,log_report_type_203,16
11328,log_report_type_71,6
11328,log_report_type_80,1
11328,log_report_type_193,5
11328,log_report_type_82,24
11328,log_report_type_203,17
5543,log_report_type_201,1
5543,log_report_type_193,1
5543,log_report_type_203,13
5543,log_report_type_71,2
5543,log_report_type_82,16
5543,log_report_type_80,1
17585,log_report_type_203,4
17585,log_report_type_71,1
17585,log_report_type_82,4
18351,log_report_type_193,2
18351,log_report_type_203,6
18351,log_report_type_71,1
18351,log_report_type_82,12
6491,log_report_type_172,1
6491,log_report_type_134,1
6491,log_report_type_203,20
6491,log_report_type_193,7
6491,log_report_type_219,1
6491,log_report_type_71,9
6491,log_report_type_56,2
6491,log_report_type_82,19
1144,log_report_type_71,2
1144,log_report_type_82,24
1144,log_report_type_193,3
1144,log_report_type_203,14
15711,log_report_type_82,10
15711,log_report_type_71,1
15711,log_report_type_203,5
924,log_report_type_71,3
924,log_report_type_193,4
924,log_report_type_203,6
924,log_report_type_82,10
4131,log_report_type_203,39
4131,log_report_type_201,1
4131,log_report_type_80,1
4131,log_report_type_193,9
4131,log_report_type_82,62
4131,log_report_type_71,10
9589,log_report_type_193,5
9589,log_report_type_203,2
9589,log_report_type_82,10
9589,log_report_type_71,3
8837,log_report_type_203,21
8837,log_report_type_193,8
8837,log_report_type_71,11
8837,log_report_type_82,30
11515,log_report_type_68,1
11515,log_report_type_198,2
11515,log_report_type_82,24
11515,log_report_type_203,16
11515,log_report_type_193,11
11515,log_report_type_71,15
11515,log_report_type_80,1
11515,log_report_type_76,1
8697,log_report_type_82,4
8697,log_report_type_71,1
18141,log_report_type_82,2
18141,log_report_type_71,8
18141,log_report_type_193,6
17535,log_report_type_203,25
17535,log_report_type_71,6
17535,log_report_type_82,48
17535,log_report_type_193,3
15951,log_report_type_201,2
15951,log_report_type_203,21
15951,log_report_type_82,46
15951,log_report_type_193,6
15951,log_report_type_80,2
15951,log_report_type_71,6
5657,log_report_type_71,1
5657,log_report_type_201,5
5657,log_report_type_82,22
5657,log_report_type_203,12
5657,log_report_type_193,3
13824,log_report_type_71,2
13824,log_report_type_203,6
13824,log_report_type_193,2
13824,log_report_type_82,8
411,log_report_type_80,3
411,log_report_type_201,2
411,log_report_type_193,1
411,log_report_type_71,3
411,log_report_type_82,18
411,log_report_type_203,6
7305,log_report_type_203,16
7305,log_report_type_71,7
7305,log_report_type_193,4
7305,log_report_type_82,20
1745,log_report_type_203,5
1745,log_report_type_82,16
1745,log_report_type_71,4
1745,log_report_type_80,1
1745,log_report_type_193,3
5728,log_report_type_193,1
5728,log_report_type_82,16
5728,log_report_type_71,2
5728,log_report_type_203,8
17269,log_report_type_82,15
17269,log_report_type_71,1
17269,log_report_type_203,7
17269,log_report_type_193,2
3654,log_report_type_203,2
3654,log_report_type_82,10
9822,log_report_type_71,10
9822,log_report_type_82,38
9822,log_report_type_203,25
9822,log_report_type_193,10
9822,log_report_type_80,1
10740,log_report_type_74,1
11419,log_report_type_80,2
11419,log_report_type_71,2
11419,log_report_type_203,2
11419,log_report_type_82,22
7235,log_report_type_82,22
7235,log_report_type_80,2
7235,log_report_type_172,2
7235,log_report_type_201,1
7235,log_report_type_203,2
7235,log_report_type_56,2
7235,log_report_type_193,3
7235,log_report_type_71,7
3291,log_report_type_193,10
3291,log_report_type_82,74
3291,log_report_type_203,49
3291,log_report_type_68,2
3291,log_report_type_71,9
3291,log_report_type_80,17
3291,log_report_type_201,9
12376,log_report_type_56,2
12376,log_report_type_76,1
12376,log_report_type_68,6
12376,log_report_type_82,1
12376,log_report_type_172,6
12376,log_report_type_80,1
7296,log_report_type_193,3
7296,log_report_type_134,1
7296,log_report_type_82,24
7296,log_report_type_71,6
7296,log_report_type_203,9
14779,log_report_type_80,2
14779,log_report_type_203,5
14779,log_report_type_71,4
14779,log_report_type_82,16
14779,log_report_type_193,1
10895,log_report_type_82,2
10895,log_report_type_203,1
142,log_report_type_203,4
142,log_report_type_193,2
142,log_report_type_80,1
142,log_report_type_71,5
142,log_report_type_82,16
6187,log_report_type_74,1
6187,log_report_type_80,1
6187,log_report_type_196,1
6187,log_report_type_82,22
6187,log_report_type_203,3
6187,log_report_type_71,4
6187,log_report_type_193,1
11971,log_report_type_82,12
11971,log_report_type_71,2
11971,log_report_type_196,1
11971,log_report_type_74,1
11971,log_report_type_193,2
11971,log_report_type_203,10
8227,log_report_type_82,14
8227,log_report_type_203,11
8227,log_report_type_71,1
18170,log_report_type_203,29
18170,log_report_type_201,2
18170,log_report_type_80,3
18170,log_report_type_82,35
18170,log_report_type_71,2
2765,log_report_type_80,2
2765,log_report_type_82,4
2765,log_report_type_71,3
6608,log_report_type_80,1
6608,log_report_type_71,2
12638,log_report_type_82,8
12638,log_report_type_203,1
16824,log_report_type_82,8
16824,log_report_type_71,2
16824,log_report_type_203,5
9255,log_report_type_80,1
9255,log_report_type_193,3
9255,log_report_type_71,5
9255,log_report_type_203,5
9255,log_report_type_82,30
7827,log_report_type_193,1
7827,log_report_type_82,10
7827,log_report_type_71,3
7827,log_report_type_80,1
7827,log_report_type_63,2
12946,log_report_type_201,1
12946,log_report_type_82,2
12946,log_report_type_68,2
12946,log_report_type_172,4
12946,log_report_type_80,1
12946,log_report_type_56,2
18533,log_report_type_76,1
18533,log_report_type_71,4
719,log_report_type_172,1
719,log_report_type_82,16
719,log_report_type_193,2
719,log_report_type_71,5
719,log_report_type_203,12
719,log_report_type_56,1
16768,log_report_type_82,14
16768,log_report_type_71,4
8124,log_report_type_203,1
