id,assembly_line_type
1258,assembly_line_type_8
12021,assembly_line_type_8
18099,assembly_line_type_8
5086,assembly_line_type_8
8483,assembly_line_type_2
18250,assembly_line_type_8
2102,assembly_line_type_8
11181,assembly_line_type_8
13121,assembly_line_type_8
3530,assembly_line_type_8
10028,assembly_line_type_8
5397,assembly_line_type_8
14124,assembly_line_type_8
9825,assembly_line_type_8
4210,assembly_line_type_8
8653,assembly_line_type_8
16846,assembly_line_type_8
3689,assembly_line_type_8
10728,assembly_line_type_8
16133,assembly_line_type_8
7024,assembly_line_type_8
5530,assembly_line_type_8
6011,assembly_line_type_8
4694,assembly_line_type_8
13771,assembly_line_type_8
13771,assembly_line_type_2
6355,assembly_line_type_8
14902,assembly_line_type_8
2041,assembly_line_type_8
12517,assembly_line_type_8
78,assembly_line_type_5
78,assembly_line_type_8
11974,assembly_line_type_8
8053,assembly_line_type_2
3873,assembly_line_type_8
8038,assembly_line_type_8
10905,assembly_line_type_2
10905,assembly_line_type_8
8140,assembly_line_type_5
8140,assembly_line_type_8
14591,assembly_line_type_8
4953,assembly_line_type_8
18118,assembly_line_type_2
15007,assembly_line_type_8
11863,assembly_line_type_8
6577,assembly_line_type_8
8944,assembly_line_type_8
8976,assembly_line_type_8
2605,assembly_line_type_8
3484,assembly_line_type_8
2402,assembly_line_type_8
2943,assembly_line_type_8
9228,assembly_line_type_2
11842,assembly_line_type_2
5800,assembly_line_type_2
13373,assembly_line_type_8
8517,assembly_line_type_8
8517,assembly_line_type_2
15861,assembly_line_type_8
15861,assembly_line_type_2
15180,assembly_line_type_2
5997,assembly_line_type_2
7085,assembly_line_type_2
10542,assembly_line_type_8
10542,assembly_line_type_2
14906,assembly_line_type_2
15968,assembly_line_type_2
14549,assembly_line_type_2
14549,assembly_line_type_8
10995,assembly_line_type_2
10995,assembly_line_type_8
2735,assembly_line_type_2
2735,assembly_line_type_8
5309,assembly_line_type_2
5309,assembly_line_type_8
8696,assembly_line_type_2
8696,assembly_line_type_8
1448,assembly_line_type_8
8915,assembly_line_type_8
2852,assembly_line_type_8
2852,assembly_line_type_2
8174,assembly_line_type_8
8174,assembly_line_type_2
15973,assembly_line_type_2
15973,assembly_line_type_8
18519,assembly_line_type_8
18519,assembly_line_type_2
8667,assembly_line_type_8
15608,assembly_line_type_8
15608,assembly_line_type_2
4426,assembly_line_type_2
4426,assembly_line_type_8
3888,assembly_line_type_8
3888,assembly_line_type_2
7783,assembly_line_type_2
7783,assembly_line_type_8
9794,assembly_line_type_8
9794,assembly_line_type_2
1104,assembly_line_type_8
1104,assembly_line_type_2
4516,assembly_line_type_8
4516,assembly_line_type_2
8579,assembly_line_type_2
8579,assembly_line_type_8
8542,assembly_line_type_2
8542,assembly_line_type_8
8005,assembly_line_type_8
8005,assembly_line_type_2
10099,assembly_line_type_8
10099,assembly_line_type_2
17813,assembly_line_type_8
17813,assembly_line_type_2
6833,assembly_line_type_8
6833,assembly_line_type_2
14890,assembly_line_type_8
10811,assembly_line_type_2
3121,assembly_line_type_2
7668,assembly_line_type_2
11617,assembly_line_type_2
6567,assembly_line_type_8
14487,assembly_line_type_8
6390,assembly_line_type_8
17841,assembly_line_type_8
10029,assembly_line_type_8
3377,assembly_line_type_8
14353,assembly_line_type_8
15006,assembly_line_type_8
8058,assembly_line_type_8
13752,assembly_line_type_8
11567,assembly_line_type_8
322,assembly_line_type_8
14550,assembly_line_type_8
2390,assembly_line_type_8
5436,assembly_line_type_8
7634,assembly_line_type_8
16177,assembly_line_type_8
6010,assembly_line_type_8
17179,assembly_line_type_8
4444,assembly_line_type_8
16005,assembly_line_type_8
147,assembly_line_type_8
14793,assembly_line_type_8
3262,assembly_line_type_8
8642,assembly_line_type_8
13763,assembly_line_type_8
1726,assembly_line_type_8
6589,assembly_line_type_8
3078,assembly_line_type_8
11184,assembly_line_type_8
11728,assembly_line_type_8
902,assembly_line_type_8
2083,assembly_line_type_8
16901,assembly_line_type_8
10509,assembly_line_type_8
2677,assembly_line_type_8
1685,assembly_line_type_8
1932,assembly_line_type_8
18140,assembly_line_type_8
5404,assembly_line_type_8
772,assembly_line_type_8
1919,assembly_line_type_8
13371,assembly_line_type_8
5109,assembly_line_type_8
7047,assembly_line_type_8
8535,assembly_line_type_8
17760,assembly_line_type_8
5775,assembly_line_type_8
15326,assembly_line_type_8
3067,assembly_line_type_8
9425,assembly_line_type_8
14827,assembly_line_type_8
3535,assembly_line_type_8
8139,assembly_line_type_8
15050,assembly_line_type_8
18271,assembly_line_type_8
675,assembly_line_type_8
18051,assembly_line_type_8
5079,assembly_line_type_8
12474,assembly_line_type_8
17930,assembly_line_type_8
5803,assembly_line_type_8
14996,assembly_line_type_8
14289,assembly_line_type_8
1802,assembly_line_type_8
7779,assembly_line_type_8
12137,assembly_line_type_8
6972,assembly_line_type_8
13611,assembly_line_type_8
3758,assembly_line_type_8
10818,assembly_line_type_8
10536,assembly_line_type_8
15846,assembly_line_type_8
13116,assembly_line_type_8
18142,assembly_line_type_8
12927,assembly_line_type_8
1568,assembly_line_type_8
14382,assembly_line_type_8
143,assembly_line_type_8
3625,assembly_line_type_8
10667,assembly_line_type_8
16502,assembly_line_type_8
3534,assembly_line_type_8
17917,assembly_line_type_8
8827,assembly_line_type_8
14154,assembly_line_type_8
3329,assembly_line_type_8
12146,assembly_line_type_2
12146,assembly_line_type_8
8284,assembly_line_type_8
12450,assembly_line_type_8
11650,assembly_line_type_8
12307,assembly_line_type_8
3673,assembly_line_type_8
1031,assembly_line_type_8
9490,assembly_line_type_8
7078,assembly_line_type_8
2920,assembly_line_type_8
13934,assembly_line_type_8
323,assembly_line_type_8
6839,assembly_line_type_8
5411,assembly_line_type_8
11527,assembly_line_type_8
1901,assembly_line_type_8
10575,assembly_line_type_8
6489,assembly_line_type_8
10931,assembly_line_type_8
12451,assembly_line_type_8
1865,assembly_line_type_8
2964,assembly_line_type_8
7655,assembly_line_type_8
9502,assembly_line_type_8
7284,assembly_line_type_8
13414,assembly_line_type_8
13414,assembly_line_type_2
11053,assembly_line_type_8
17879,assembly_line_type_8
14873,assembly_line_type_8
11870,assembly_line_type_8
11217,assembly_line_type_8
12117,assembly_line_type_8
16149,assembly_line_type_8
13144,assembly_line_type_8
181,assembly_line_type_8
12915,assembly_line_type_8
15868,assembly_line_type_8
5912,assembly_line_type_8
16902,assembly_line_type_8
66,assembly_line_type_8
5844,assembly_line_type_8
14628,assembly_line_type_8
12213,assembly_line_type_8
6615,assembly_line_type_8
17386,assembly_line_type_8
15548,assembly_line_type_8
3009,assembly_line_type_8
6459,assembly_line_type_2
13907,assembly_line_type_8
11509,assembly_line_type_8
9093,assembly_line_type_8
16921,assembly_line_type_2
8668,assembly_line_type_8
8668,assembly_line_type_6
15173,assembly_line_type_8
16736,assembly_line_type_8
16736,assembly_line_type_10
16736,assembly_line_type_6
15188,assembly_line_type_6
15188,assembly_line_type_10
9141,assembly_line_type_8
9141,assembly_line_type_6
6030,assembly_line_type_6
6030,assembly_line_type_8
16196,assembly_line_type_8
16196,assembly_line_type_6
13751,assembly_line_type_6
13751,assembly_line_type_8
2314,assembly_line_type_8
2314,assembly_line_type_4
2314,assembly_line_type_6
16044,assembly_line_type_8
16044,assembly_line_type_6
7073,assembly_line_type_6
4423,assembly_line_type_6
8210,assembly_line_type_8
2258,assembly_line_type_8
2258,assembly_line_type_6
1022,assembly_line_type_8
1022,assembly_line_type_6
4058,assembly_line_type_6
4058,assembly_line_type_8
2116,assembly_line_type_8
2116,assembly_line_type_6
14472,assembly_line_type_6
14472,assembly_line_type_8
5986,assembly_line_type_8
13041,assembly_line_type_8
13108,assembly_line_type_8
8194,assembly_line_type_8
3188,assembly_line_type_8
4690,assembly_line_type_8
6654,assembly_line_type_8
3004,assembly_line_type_8
14575,assembly_line_type_8
10806,assembly_line_type_8
13212,assembly_line_type_8
12312,assembly_line_type_2
16686,assembly_line_type_8
8639,assembly_line_type_8
369,assembly_line_type_8
5779,assembly_line_type_8
14050,assembly_line_type_8
14816,assembly_line_type_8
6800,assembly_line_type_8
13100,assembly_line_type_8
13394,assembly_line_type_8
2749,assembly_line_type_8
1759,assembly_line_type_8
15461,assembly_line_type_8
1291,assembly_line_type_8
1122,assembly_line_type_8
15590,assembly_line_type_8
9334,assembly_line_type_8
11812,assembly_line_type_8
1728,assembly_line_type_8
15463,assembly_line_type_8
9232,assembly_line_type_8
3921,assembly_line_type_8
15673,assembly_line_type_8
227,assembly_line_type_8
2158,assembly_line_type_8
16436,assembly_line_type_8
11847,assembly_line_type_8
2292,assembly_line_type_8
7652,assembly_line_type_8
9974,assembly_line_type_8
10754,assembly_line_type_8
16290,assembly_line_type_8
13059,assembly_line_type_8
3709,assembly_line_type_8
2029,assembly_line_type_8
7096,assembly_line_type_8
8633,assembly_line_type_8
2414,assembly_line_type_8
9455,assembly_line_type_8
3162,assembly_line_type_8
8852,assembly_line_type_8
16122,assembly_line_type_8
7299,assembly_line_type_8
12196,assembly_line_type_8
12762,assembly_line_type_8
6769,assembly_line_type_8
4489,assembly_line_type_8
9203,assembly_line_type_8
9322,assembly_line_type_8
5241,assembly_line_type_8
14952,assembly_line_type_8
2443,assembly_line_type_8
14611,assembly_line_type_8
176,assembly_line_type_8
9201,assembly_line_type_8
17235,assembly_line_type_8
17259,assembly_line_type_8
15321,assembly_line_type_8
16682,assembly_line_type_8
4625,assembly_line_type_8
7369,assembly_line_type_8
12347,assembly_line_type_8
17759,assembly_line_type_8
16614,assembly_line_type_8
10996,assembly_line_type_8
5913,assembly_line_type_8
16745,assembly_line_type_8
8239,assembly_line_type_8
3524,assembly_line_type_8
1452,assembly_line_type_8
4286,assembly_line_type_8
4717,assembly_line_type_8
9399,assembly_line_type_8
8028,assembly_line_type_8
17102,assembly_line_type_8
16040,assembly_line_type_8
13680,assembly_line_type_8
18152,assembly_line_type_8
9884,assembly_line_type_8
12391,assembly_line_type_8
9000,assembly_line_type_8
751,assembly_line_type_8
11685,assembly_line_type_8
7264,assembly_line_type_8
15925,assembly_line_type_8
927,assembly_line_type_8
6894,assembly_line_type_8
17025,assembly_line_type_8
14343,assembly_line_type_8
14346,assembly_line_type_2
14346,assembly_line_type_8
10521,assembly_line_type_8
9507,assembly_line_type_8
2480,assembly_line_type_4
2480,assembly_line_type_7
2480,assembly_line_type_2
10313,assembly_line_type_7
10313,assembly_line_type_2
9357,assembly_line_type_4
9357,assembly_line_type_8
9357,assembly_line_type_2
15330,assembly_line_type_8
196,assembly_line_type_8
8018,assembly_line_type_8
1613,assembly_line_type_8
17471,assembly_line_type_8
5075,assembly_line_type_8
5075,assembly_line_type_2
6454,assembly_line_type_2
1856,assembly_line_type_2
1760,assembly_line_type_2
4503,assembly_line_type_8
11919,assembly_line_type_2
4185,assembly_line_type_8
866,assembly_line_type_8
2767,assembly_line_type_8
2767,assembly_line_type_7
9683,assembly_line_type_8
13198,assembly_line_type_7
10195,assembly_line_type_2
6514,assembly_line_type_8
6514,assembly_line_type_7
10551,assembly_line_type_7
13593,assembly_line_type_2
17658,assembly_line_type_2
17658,assembly_line_type_8
8352,assembly_line_type_8
428,assembly_line_type_7
428,assembly_line_type_8
7149,assembly_line_type_8
7149,assembly_line_type_7
738,assembly_line_type_2
11782,assembly_line_type_8
11782,assembly_line_type_2
12585,assembly_line_type_7
12585,assembly_line_type_8
1300,assembly_line_type_7
1300,assembly_line_type_2
58,assembly_line_type_7
58,assembly_line_type_2
1625,assembly_line_type_7
1091,assembly_line_type_8
1091,assembly_line_type_7
18072,assembly_line_type_8
18072,assembly_line_type_7
2413,assembly_line_type_8
17046,assembly_line_type_8
15177,assembly_line_type_8
17273,assembly_line_type_8
3270,assembly_line_type_2
3270,assembly_line_type_3
10003,assembly_line_type_2
10003,assembly_line_type_3
13944,assembly_line_type_2
13944,assembly_line_type_3
7103,assembly_line_type_3
7103,assembly_line_type_2
2601,assembly_line_type_3
2601,assembly_line_type_2
11156,assembly_line_type_2
11156,assembly_line_type_3
11156,assembly_line_type_8
20,assembly_line_type_8
20,assembly_line_type_2
20,assembly_line_type_3
5416,assembly_line_type_2
5416,assembly_line_type_9
1971,assembly_line_type_3
1971,assembly_line_type_2
1971,assembly_line_type_9
17612,assembly_line_type_8
17612,assembly_line_type_2
17612,assembly_line_type_9
2305,assembly_line_type_9
2305,assembly_line_type_3
2305,assembly_line_type_2
17278,assembly_line_type_2
15646,assembly_line_type_8
15646,assembly_line_type_2
4325,assembly_line_type_8
4325,assembly_line_type_2
14306,assembly_line_type_8
3479,assembly_line_type_7
3479,assembly_line_type_2
7551,assembly_line_type_8
7551,assembly_line_type_4
7551,assembly_line_type_7
5138,assembly_line_type_2
5138,assembly_line_type_8
5138,assembly_line_type_7
922,assembly_line_type_2
922,assembly_line_type_7
14726,assembly_line_type_8
14726,assembly_line_type_7
8703,assembly_line_type_8
8703,assembly_line_type_7
13305,assembly_line_type_8
13305,assembly_line_type_7
9829,assembly_line_type_8
9829,assembly_line_type_7
14013,assembly_line_type_8
4076,assembly_line_type_7
4076,assembly_line_type_2
15037,assembly_line_type_2
11122,assembly_line_type_7
9185,assembly_line_type_7
13641,assembly_line_type_7
7472,assembly_line_type_7
14844,assembly_line_type_8
14844,assembly_line_type_2
8408,assembly_line_type_2
6342,assembly_line_type_8
2561,assembly_line_type_8
2561,assembly_line_type_2
2400,assembly_line_type_8
2400,assembly_line_type_2
9576,assembly_line_type_8
7805,assembly_line_type_8
14359,assembly_line_type_2
18489,assembly_line_type_2
5139,assembly_line_type_2
17615,assembly_line_type_2
17569,assembly_line_type_8
2572,assembly_line_type_2
2572,assembly_line_type_8
9988,assembly_line_type_8
2919,assembly_line_type_8
9499,assembly_line_type_8
13290,assembly_line_type_8
2226,assembly_line_type_8
3564,assembly_line_type_8
5759,assembly_line_type_8
5406,assembly_line_type_8
17454,assembly_line_type_8
2566,assembly_line_type_8
9075,assembly_line_type_8
3178,assembly_line_type_8
6730,assembly_line_type_8
3410,assembly_line_type_8
8709,assembly_line_type_8
12574,assembly_line_type_8
3216,assembly_line_type_8
15459,assembly_line_type_8
5861,assembly_line_type_8
14581,assembly_line_type_8
13363,assembly_line_type_8
1761,assembly_line_type_8
7770,assembly_line_type_8
17962,assembly_line_type_8
7664,assembly_line_type_8
10929,assembly_line_type_8
9469,assembly_line_type_8
15813,assembly_line_type_8
15813,assembly_line_type_2
4684,assembly_line_type_8
1670,assembly_line_type_8
9145,assembly_line_type_8
2005,assembly_line_type_8
16557,assembly_line_type_8
13024,assembly_line_type_8
13923,assembly_line_type_8
1806,assembly_line_type_8
6586,assembly_line_type_8
6586,assembly_line_type_2
8346,assembly_line_type_8
3609,assembly_line_type_8
7562,assembly_line_type_8
8736,assembly_line_type_8
5374,assembly_line_type_8
14149,assembly_line_type_8
9599,assembly_line_type_8
14716,assembly_line_type_8
4138,assembly_line_type_8
9594,assembly_line_type_8
10144,assembly_line_type_8
5420,assembly_line_type_8
13000,assembly_line_type_8
4135,assembly_line_type_8
27,assembly_line_type_8
7160,assembly_line_type_8
12783,assembly_line_type_8
6684,assembly_line_type_8
17441,assembly_line_type_8
10252,assembly_line_type_8
6558,assembly_line_type_8
3929,assembly_line_type_8
12380,assembly_line_type_8
8940,assembly_line_type_8
12563,assembly_line_type_8
13226,assembly_line_type_8
5297,assembly_line_type_8
6974,assembly_line_type_8
10248,assembly_line_type_8
14409,assembly_line_type_8
14499,assembly_line_type_8
10036,assembly_line_type_8
5048,assembly_line_type_8
10464,assembly_line_type_8
14170,assembly_line_type_8
2747,assembly_line_type_8
14426,assembly_line_type_8
3847,assembly_line_type_8
11293,assembly_line_type_8
3855,assembly_line_type_8
16244,assembly_line_type_8
4491,assembly_line_type_8
11467,assembly_line_type_8
9916,assembly_line_type_8
3368,assembly_line_type_8
16722,assembly_line_type_8
9125,assembly_line_type_8
15041,assembly_line_type_8
15991,assembly_line_type_8
3283,assembly_line_type_8
3944,assembly_line_type_8
17477,assembly_line_type_8
13358,assembly_line_type_8
11993,assembly_line_type_8
9874,assembly_line_type_8
5698,assembly_line_type_8
4346,assembly_line_type_8
3906,assembly_line_type_8
16696,assembly_line_type_8
16900,assembly_line_type_8
2217,assembly_line_type_8
11602,assembly_line_type_8
6290,assembly_line_type_8
3053,assembly_line_type_8
3053,assembly_line_type_2
864,assembly_line_type_8
10155,assembly_line_type_8
11779,assembly_line_type_8
8015,assembly_line_type_8
2824,assembly_line_type_8
10240,assembly_line_type_8
14484,assembly_line_type_8
2228,assembly_line_type_8
13812,assembly_line_type_8
9377,assembly_line_type_8
15121,assembly_line_type_8
12516,assembly_line_type_8
16836,assembly_line_type_8
1579,assembly_line_type_8
5454,assembly_line_type_8
2707,assembly_line_type_8
429,assembly_line_type_8
8230,assembly_line_type_8
16091,assembly_line_type_8
4642,assembly_line_type_8
11086,assembly_line_type_8
8784,assembly_line_type_8
8281,assembly_line_type_8
13249,assembly_line_type_8
1439,assembly_line_type_8
4228,assembly_line_type_8
13351,assembly_line_type_8
18491,assembly_line_type_8
17616,assembly_line_type_8
125,assembly_line_type_8
3098,assembly_line_type_8
11475,assembly_line_type_8
14851,assembly_line_type_8
18205,assembly_line_type_8
3273,assembly_line_type_8
10514,assembly_line_type_8
14711,assembly_line_type_8
18100,assembly_line_type_8
15317,assembly_line_type_8
6850,assembly_line_type_8
5547,assembly_line_type_8
10571,assembly_line_type_8
16829,assembly_line_type_8
16419,assembly_line_type_8
13426,assembly_line_type_8
4162,assembly_line_type_8
17120,assembly_line_type_8
7552,assembly_line_type_8
15547,assembly_line_type_4
15547,assembly_line_type_8
13253,assembly_line_type_8
13253,assembly_line_type_4
2668,assembly_line_type_4
2668,assembly_line_type_7
2668,assembly_line_type_8
10453,assembly_line_type_4
10453,assembly_line_type_7
10453,assembly_line_type_8
12149,assembly_line_type_4
12149,assembly_line_type_8
12149,assembly_line_type_2
1163,assembly_line_type_8
1163,assembly_line_type_4
1163,assembly_line_type_7
14893,assembly_line_type_8
14893,assembly_line_type_7
1929,assembly_line_type_7
1929,assembly_line_type_8
13965,assembly_line_type_8
13965,assembly_line_type_4
3048,assembly_line_type_8
15357,assembly_line_type_8
15357,assembly_line_type_7
1804,assembly_line_type_7
1804,assembly_line_type_8
1804,assembly_line_type_4
617,assembly_line_type_10
617,assembly_line_type_4
617,assembly_line_type_6
617,assembly_line_type_7
617,assembly_line_type_8
7194,assembly_line_type_7
7194,assembly_line_type_4
7194,assembly_line_type_6
7194,assembly_line_type_10
7194,assembly_line_type_8
13406,assembly_line_type_4
13406,assembly_line_type_2
13406,assembly_line_type_7
13406,assembly_line_type_8
3795,assembly_line_type_7
3795,assembly_line_type_4
3795,assembly_line_type_8
14280,assembly_line_type_8
14280,assembly_line_type_4
14280,assembly_line_type_7
14280,assembly_line_type_2
5857,assembly_line_type_4
5857,assembly_line_type_7
5857,assembly_line_type_8
7198,assembly_line_type_8
7198,assembly_line_type_4
7198,assembly_line_type_7
6991,assembly_line_type_2
6991,assembly_line_type_8
6991,assembly_line_type_7
6991,assembly_line_type_4
18278,assembly_line_type_7
18278,assembly_line_type_4
18278,assembly_line_type_8
17177,assembly_line_type_4
17177,assembly_line_type_8
1743,assembly_line_type_4
1743,assembly_line_type_8
1743,assembly_line_type_7
2704,assembly_line_type_8
2704,assembly_line_type_4
2704,assembly_line_type_7
17599,assembly_line_type_8
17599,assembly_line_type_4
17599,assembly_line_type_7
1852,assembly_line_type_2
1852,assembly_line_type_7
1852,assembly_line_type_8
1852,assembly_line_type_4
14895,assembly_line_type_8
14895,assembly_line_type_4
14895,assembly_line_type_7
4566,assembly_line_type_7
4566,assembly_line_type_4
4566,assembly_line_type_8
3303,assembly_line_type_7
3303,assembly_line_type_8
3303,assembly_line_type_4
14192,assembly_line_type_8
7061,assembly_line_type_7
7061,assembly_line_type_4
7061,assembly_line_type_8
11140,assembly_line_type_8
11140,assembly_line_type_4
11140,assembly_line_type_7
1915,assembly_line_type_4
1915,assembly_line_type_7
1915,assembly_line_type_8
12682,assembly_line_type_8
12682,assembly_line_type_7
12682,assembly_line_type_4
7059,assembly_line_type_2
7059,assembly_line_type_7
7059,assembly_line_type_4
7059,assembly_line_type_8
1164,assembly_line_type_4
1164,assembly_line_type_8
1164,assembly_line_type_6
1164,assembly_line_type_7
17344,assembly_line_type_4
17344,assembly_line_type_8
17344,assembly_line_type_7
17854,assembly_line_type_4
17854,assembly_line_type_7
17854,assembly_line_type_8
6563,assembly_line_type_7
6563,assembly_line_type_8
6563,assembly_line_type_2
6563,assembly_line_type_4
6613,assembly_line_type_8
6613,assembly_line_type_4
6613,assembly_line_type_2
17132,assembly_line_type_8
17132,assembly_line_type_2
17132,assembly_line_type_4
17132,assembly_line_type_7
17973,assembly_line_type_8
17973,assembly_line_type_7
7698,assembly_line_type_8
7698,assembly_line_type_4
7698,assembly_line_type_7
18301,assembly_line_type_8
18301,assembly_line_type_7
18301,assembly_line_type_4
3783,assembly_line_type_4
3783,assembly_line_type_8
3783,assembly_line_type_2
3783,assembly_line_type_7
214,assembly_line_type_4
214,assembly_line_type_8
214,assembly_line_type_7
2738,assembly_line_type_4
2738,assembly_line_type_8
10851,assembly_line_type_4
10851,assembly_line_type_8
10851,assembly_line_type_2
12488,assembly_line_type_7
12488,assembly_line_type_4
12488,assembly_line_type_8
5124,assembly_line_type_4
5124,assembly_line_type_8
8850,assembly_line_type_7
8850,assembly_line_type_8
13536,assembly_line_type_4
13536,assembly_line_type_8
13571,assembly_line_type_4
13571,assembly_line_type_2
13571,assembly_line_type_8
9753,assembly_line_type_4
9753,assembly_line_type_7
9753,assembly_line_type_8
12326,assembly_line_type_7
12326,assembly_line_type_8
12326,assembly_line_type_2
12326,assembly_line_type_4
5363,assembly_line_type_8
5363,assembly_line_type_4
4970,assembly_line_type_8
4970,assembly_line_type_4
1420,assembly_line_type_4
1420,assembly_line_type_6
1420,assembly_line_type_8
9920,assembly_line_type_4
9920,assembly_line_type_8
9105,assembly_line_type_4
9105,assembly_line_type_8
12122,assembly_line_type_4
12122,assembly_line_type_7
12122,assembly_line_type_8
12122,assembly_line_type_2
16162,assembly_line_type_8
16162,assembly_line_type_4
7820,assembly_line_type_8
7820,assembly_line_type_4
17993,assembly_line_type_8
17993,assembly_line_type_2
17993,assembly_line_type_4
12378,assembly_line_type_8
12378,assembly_line_type_4
13863,assembly_line_type_8
13863,assembly_line_type_7
13863,assembly_line_type_4
5889,assembly_line_type_4
5889,assembly_line_type_7
5889,assembly_line_type_8
12423,assembly_line_type_4
12423,assembly_line_type_8
11797,assembly_line_type_4
11797,assembly_line_type_8
9716,assembly_line_type_4
9716,assembly_line_type_7
9716,assembly_line_type_8
1057,assembly_line_type_2
1057,assembly_line_type_4
6497,assembly_line_type_8
6497,assembly_line_type_2
6497,assembly_line_type_4
6497,assembly_line_type_7
3387,assembly_line_type_8
3387,assembly_line_type_4
1112,assembly_line_type_4
1112,assembly_line_type_8
15159,assembly_line_type_4
15159,assembly_line_type_8
17961,assembly_line_type_2
17961,assembly_line_type_4
17961,assembly_line_type_7
17961,assembly_line_type_8
9957,assembly_line_type_8
9957,assembly_line_type_2
9957,assembly_line_type_4
9957,assembly_line_type_7
2143,assembly_line_type_8
2143,assembly_line_type_4
4673,assembly_line_type_4
4673,assembly_line_type_8
4000,assembly_line_type_4
4000,assembly_line_type_8
4575,assembly_line_type_8
4575,assembly_line_type_4
4989,assembly_line_type_4
4989,assembly_line_type_8
4989,assembly_line_type_7
14778,assembly_line_type_4
14778,assembly_line_type_7
14778,assembly_line_type_8
12507,assembly_line_type_8
12507,assembly_line_type_4
12507,assembly_line_type_7
14254,assembly_line_type_4
14254,assembly_line_type_8
9179,assembly_line_type_8
4936,assembly_line_type_8
4936,assembly_line_type_4
7302,assembly_line_type_7
7302,assembly_line_type_4
7302,assembly_line_type_8
1151,assembly_line_type_8
7723,assembly_line_type_8
14649,assembly_line_type_8
16747,assembly_line_type_8
13915,assembly_line_type_8
17966,assembly_line_type_2
15882,assembly_line_type_8
7389,assembly_line_type_8
7506,assembly_line_type_8
1426,assembly_line_type_8
8019,assembly_line_type_8
3731,assembly_line_type_8
9067,assembly_line_type_8
9728,assembly_line_type_8
5271,assembly_line_type_8
7897,assembly_line_type_8
7446,assembly_line_type_8
9745,assembly_line_type_8
12141,assembly_line_type_8
15577,assembly_line_type_8
9087,assembly_line_type_8
9747,assembly_line_type_8
2284,assembly_line_type_8
16153,assembly_line_type_8
12666,assembly_line_type_8
16680,assembly_line_type_8
11308,assembly_line_type_2
10945,assembly_line_type_2
13717,assembly_line_type_2
13717,assembly_line_type_8
6364,assembly_line_type_8
3208,assembly_line_type_8
4388,assembly_line_type_8
4388,assembly_line_type_2
933,assembly_line_type_2
933,assembly_line_type_8
7573,assembly_line_type_8
14764,assembly_line_type_8
1062,assembly_line_type_8
284,assembly_line_type_8
7772,assembly_line_type_8
128,assembly_line_type_2
11577,assembly_line_type_8
13856,assembly_line_type_8
13951,assembly_line_type_8
11309,assembly_line_type_8
4688,assembly_line_type_8
553,assembly_line_type_8
11671,assembly_line_type_8
3852,assembly_line_type_8
9903,assembly_line_type_8
1178,assembly_line_type_8
1041,assembly_line_type_8
1870,assembly_line_type_8
17672,assembly_line_type_8
504,assembly_line_type_8
419,assembly_line_type_8
1209,assembly_line_type_8
6257,assembly_line_type_8
6529,assembly_line_type_2
6529,assembly_line_type_8
5193,assembly_line_type_8
8707,assembly_line_type_8
5673,assembly_line_type_8
8688,assembly_line_type_8
9426,assembly_line_type_8
8224,assembly_line_type_8
7211,assembly_line_type_8
2860,assembly_line_type_8
2379,assembly_line_type_8
17436,assembly_line_type_8
2227,assembly_line_type_8
11307,assembly_line_type_8
13968,assembly_line_type_8
16352,assembly_line_type_8
2696,assembly_line_type_8
12169,assembly_line_type_8
9758,assembly_line_type_8
7761,assembly_line_type_8
2518,assembly_line_type_8
1871,assembly_line_type_8
5563,assembly_line_type_8
13870,assembly_line_type_8
12734,assembly_line_type_8
3865,assembly_line_type_8
9056,assembly_line_type_8
3867,assembly_line_type_8
11743,assembly_line_type_8
13699,assembly_line_type_8
5637,assembly_line_type_8
4085,assembly_line_type_8
15580,assembly_line_type_8
11795,assembly_line_type_8
14563,assembly_line_type_8
6858,assembly_line_type_8
7601,assembly_line_type_8
9648,assembly_line_type_8
8595,assembly_line_type_8
16085,assembly_line_type_8
17149,assembly_line_type_8
543,assembly_line_type_8
9180,assembly_line_type_8
11246,assembly_line_type_8
16167,assembly_line_type_8
14737,assembly_line_type_8
18029,assembly_line_type_8
4656,assembly_line_type_8
1061,assembly_line_type_8
9391,assembly_line_type_8
9445,assembly_line_type_8
2586,assembly_line_type_8
3140,assembly_line_type_8
11268,assembly_line_type_8
8817,assembly_line_type_8
18203,assembly_line_type_8
5140,assembly_line_type_8
13379,assembly_line_type_8
3153,assembly_line_type_8
3718,assembly_line_type_8
8725,assembly_line_type_8
5733,assembly_line_type_8
1710,assembly_line_type_8
8939,assembly_line_type_8
17087,assembly_line_type_8
17881,assembly_line_type_8
1776,assembly_line_type_8
3124,assembly_line_type_8
16650,assembly_line_type_8
9099,assembly_line_type_8
8072,assembly_line_type_8
5051,assembly_line_type_8
6622,assembly_line_type_8
1943,assembly_line_type_8
13748,assembly_line_type_8
14090,assembly_line_type_8
2548,assembly_line_type_8
16264,assembly_line_type_8
3544,assembly_line_type_8
11588,assembly_line_type_8
6662,assembly_line_type_8
6383,assembly_line_type_8
1543,assembly_line_type_8
10226,assembly_line_type_8
8313,assembly_line_type_8
16052,assembly_line_type_8
17690,assembly_line_type_8
8333,assembly_line_type_8
11075,assembly_line_type_8
16516,assembly_line_type_8
14248,assembly_line_type_8
17187,assembly_line_type_8
10675,assembly_line_type_8
