id,car_variant
4967,car_variant_15
11242,car_variant_15
11242,car_variant_54
11242,car_variant_11
16895,car_variant_54
16895,car_variant_15
16895,car_variant_11
12707,car_variant_11
12707,car_variant_54
12707,car_variant_15
4379,car_variant_15
4379,car_variant_54
8715,car_variant_15
8715,car_variant_54
2071,car_variant_15
2071,car_variant_54
17058,car_variant_15
17058,car_variant_54
2342,car_variant_54
2342,car_variant_15
7650,car_variant_15
7650,car_variant_54
10998,car_variant_11
10998,car_variant_54
10998,car_variant_15
6264,car_variant_15
6264,car_variant_54
18231,car_variant_34
18231,car_variant_35
14772,car_variant_35
14772,car_variant_34
10341,car_variant_34
10348,car_variant_20
5978,car_variant_20
2546,car_variant_21
15231,car_variant_20
652,car_variant_11
8362,car_variant_22
8362,car_variant_11
3710,car_variant_23
3710,car_variant_11
8826,car_variant_11
8826,car_variant_13
8826,car_variant_23
14014,car_variant_11
14014,car_variant_22
8336,car_variant_11
8336,car_variant_20
8336,car_variant_23
14158,car_variant_23
14158,car_variant_11
14158,car_variant_22
11266,car_variant_22
11266,car_variant_13
11266,car_variant_11
11266,car_variant_14
3533,car_variant_11
3533,car_variant_13
3533,car_variant_22
3533,car_variant_23
9034,car_variant_23
18442,car_variant_23
17173,car_variant_13
17173,car_variant_11
17173,car_variant_14
11023,car_variant_20
5098,car_variant_23
5098,car_variant_11
5534,car_variant_11
5534,car_variant_14
5534,car_variant_13
3545,car_variant_11
3545,car_variant_13
10715,car_variant_11
6888,car_variant_24
6366,car_variant_13
6366,car_variant_14
6366,car_variant_11
8585,car_variant_14
8585,car_variant_11
313,car_variant_11
1262,car_variant_11
1262,car_variant_13
571,car_variant_13
571,car_variant_11
15216,car_variant_13
15216,car_variant_11
16703,car_variant_22
16703,car_variant_11
250,car_variant_20
250,car_variant_23
250,car_variant_13
250,car_variant_11
15835,car_variant_11
15835,car_variant_23
2754,car_variant_11
12320,car_variant_11
9225,car_variant_11
6664,car_variant_20
17807,car_variant_11
9614,car_variant_11
9219,car_variant_24
13720,car_variant_11
9148,car_variant_11
415,car_variant_11
5557,car_variant_11
8735,car_variant_11
9395,car_variant_11
14747,car_variant_11
4150,car_variant_20
11593,car_variant_20
8756,car_variant_20
18130,car_variant_20
4375,car_variant_20
17111,car_variant_20
16369,car_variant_20
5302,car_variant_20
16239,car_variant_11
9966,car_variant_11
14565,car_variant_11
4748,car_variant_8
4748,car_variant_11
5699,car_variant_11
5699,car_variant_8
14934,car_variant_11
2567,car_variant_11
6663,car_variant_11
9306,car_variant_11
4816,car_variant_11
4816,car_variant_20
11624,car_variant_11
8921,car_variant_11
8093,car_variant_11
9894,car_variant_11
11275,car_variant_54
14782,car_variant_54
6658,car_variant_11
6658,car_variant_54
3223,car_variant_11
5720,car_variant_54
7491,car_variant_54
7491,car_variant_11
14327,car_variant_11
6201,car_variant_11
6201,car_variant_54
7997,car_variant_11
15495,car_variant_11
4617,car_variant_20
13595,car_variant_20
17493,car_variant_13
17493,car_variant_11
7322,car_variant_11
11302,car_variant_11
11253,car_variant_11
11253,car_variant_14
9896,car_variant_20
16497,car_variant_14
16497,car_variant_11
16497,car_variant_13
17765,car_variant_11
17765,car_variant_13
4950,car_variant_13
4950,car_variant_11
18432,car_variant_13
9243,car_variant_14
9243,car_variant_23
9243,car_variant_20
9243,car_variant_6
15507,car_variant_11
15507,car_variant_13
6042,car_variant_11
6042,car_variant_2
9215,car_variant_11
13929,car_variant_13
13929,car_variant_11
13929,car_variant_23
6616,car_variant_11
6616,car_variant_13
8411,car_variant_11
8411,car_variant_13
315,car_variant_11
315,car_variant_14
556,car_variant_11
2265,car_variant_11
2265,car_variant_13
2265,car_variant_14
15310,car_variant_13
15310,car_variant_11
732,car_variant_11
732,car_variant_14
1221,car_variant_13
1221,car_variant_14
1221,car_variant_11
7501,car_variant_11
7501,car_variant_13
7501,car_variant_14
3958,car_variant_14
3958,car_variant_11
12371,car_variant_13
14037,car_variant_14
14037,car_variant_11
14037,car_variant_13
18477,car_variant_14
18477,car_variant_11
6221,car_variant_11
18356,car_variant_11
2695,car_variant_11
2695,car_variant_14
13526,car_variant_13
13526,car_variant_11
9638,car_variant_13
9638,car_variant_11
14817,car_variant_13
14817,car_variant_11
3432,car_variant_13
3432,car_variant_11
1675,car_variant_35
1675,car_variant_34
4782,car_variant_34
4782,car_variant_20
4782,car_variant_35
9617,car_variant_35
9617,car_variant_34
14160,car_variant_35
14160,car_variant_34
12351,car_variant_20
16098,car_variant_35
16098,car_variant_34
8600,car_variant_34
8600,car_variant_35
16118,car_variant_35
16118,car_variant_34
4603,car_variant_34
4603,car_variant_35
12977,car_variant_34
12977,car_variant_35
1916,car_variant_35
1916,car_variant_34
13289,car_variant_34
13289,car_variant_35
12207,car_variant_34
12207,car_variant_35
6687,car_variant_35
6687,car_variant_34
15135,car_variant_34
15135,car_variant_35
15777,car_variant_34
15777,car_variant_35
11771,car_variant_34
11771,car_variant_35
822,car_variant_34
822,car_variant_35
15094,car_variant_34
15094,car_variant_35
5558,car_variant_35
5558,car_variant_34
5115,car_variant_34
5115,car_variant_35
14052,car_variant_34
14052,car_variant_35
7259,car_variant_35
7259,car_variant_34
15772,car_variant_34
15772,car_variant_35
1228,car_variant_34
10611,car_variant_34
10611,car_variant_35
11272,car_variant_35
302,car_variant_34
302,car_variant_35
4930,car_variant_35
17623,car_variant_35
17623,car_variant_34
10024,car_variant_34
10024,car_variant_35
4305,car_variant_34
4305,car_variant_35
434,car_variant_34
434,car_variant_35
12332,car_variant_35
12332,car_variant_34
3138,car_variant_35
3138,car_variant_34
4033,car_variant_35
4033,car_variant_34
2979,car_variant_35
2979,car_variant_34
16393,car_variant_34
16393,car_variant_35
17684,car_variant_35
17684,car_variant_34
8629,car_variant_34
8629,car_variant_35
14453,car_variant_35
14453,car_variant_34
15654,car_variant_35
15654,car_variant_34
14216,car_variant_34
14216,car_variant_35
11443,car_variant_35
11443,car_variant_34
8886,car_variant_34
8886,car_variant_35
983,car_variant_34
983,car_variant_35
12260,car_variant_34
12260,car_variant_35
13210,car_variant_34
13210,car_variant_35
18090,car_variant_35
18090,car_variant_34
15101,car_variant_35
15101,car_variant_34
17119,car_variant_35
17119,car_variant_34
5600,car_variant_35
5600,car_variant_34
10919,car_variant_35
10919,car_variant_34
5689,car_variant_35
5689,car_variant_34
14727,car_variant_34
14727,car_variant_35
3924,car_variant_35
4477,car_variant_34
4477,car_variant_35
3965,car_variant_34
3965,car_variant_35
166,car_variant_34
166,car_variant_35
13532,car_variant_20
13532,car_variant_35
13532,car_variant_34
10662,car_variant_35
10662,car_variant_34
11033,car_variant_34
11033,car_variant_35
9320,car_variant_34
9320,car_variant_35
9115,car_variant_35
9115,car_variant_34
6268,car_variant_35
6268,car_variant_34
10421,car_variant_34
10421,car_variant_35
15917,car_variant_34
15917,car_variant_35
1938,car_variant_34
1938,car_variant_35
8044,car_variant_34
8044,car_variant_35
8272,car_variant_34
8272,car_variant_35
16295,car_variant_34
16295,car_variant_35
11536,car_variant_35
11536,car_variant_34
14819,car_variant_34
14819,car_variant_35
9926,car_variant_34
9926,car_variant_35
3960,car_variant_34
3960,car_variant_35
15872,car_variant_35
15872,car_variant_34
17317,car_variant_35
17317,car_variant_34
10343,car_variant_34
10343,car_variant_35
12140,car_variant_34
12140,car_variant_35
11942,car_variant_35
8100,car_variant_35
8100,car_variant_34
12956,car_variant_34
12956,car_variant_35
6009,car_variant_35
8973,car_variant_35
8973,car_variant_34
11155,car_variant_35
11155,car_variant_34
1547,car_variant_35
1547,car_variant_34
12699,car_variant_35
12699,car_variant_34
10179,car_variant_35
10179,car_variant_34
6753,car_variant_34
6753,car_variant_35
5004,car_variant_34
5004,car_variant_35
1254,car_variant_35
1254,car_variant_34
10145,car_variant_34
10145,car_variant_35
5433,car_variant_34
5433,car_variant_35
8743,car_variant_35
8743,car_variant_34
9095,car_variant_34
16926,car_variant_34
16926,car_variant_35
740,car_variant_34
740,car_variant_35
5995,car_variant_35
5995,car_variant_34
3298,car_variant_20
17159,car_variant_11
9178,car_variant_11
11837,car_variant_11
3123,car_variant_11
6712,car_variant_11
13821,car_variant_20
2409,car_variant_11
8192,car_variant_11
6844,car_variant_11
13820,car_variant_11
4060,car_variant_11
16200,car_variant_11
13413,car_variant_11
11182,car_variant_11
9467,car_variant_11
1651,car_variant_20
5122,car_variant_11
5122,car_variant_13
14709,car_variant_23
14709,car_variant_11
14709,car_variant_22
7578,car_variant_11
9972,car_variant_11
7092,car_variant_20
14403,car_variant_11
14403,car_variant_23
9462,car_variant_11
2360,car_variant_11
16612,car_variant_22
16612,car_variant_23
16612,car_variant_11
4308,car_variant_11
13945,car_variant_23
13945,car_variant_20
13945,car_variant_14
9132,car_variant_23
17940,car_variant_11
17940,car_variant_13
7927,car_variant_23
7927,car_variant_22
7927,car_variant_11
6645,car_variant_11
1850,car_variant_11
3532,car_variant_11
5942,car_variant_11
7777,car_variant_11
2134,car_variant_11
12532,car_variant_11
1111,car_variant_11
2197,car_variant_20
9522,car_variant_20
5382,car_variant_11
17419,car_variant_11
17099,car_variant_11
523,car_variant_11
11101,car_variant_11
2374,car_variant_11
2374,car_variant_27
12093,car_variant_11
14006,car_variant_11
625,car_variant_11
4335,car_variant_11
13383,car_variant_11
3743,car_variant_11
770,car_variant_11
13881,car_variant_11
11211,car_variant_11
5417,car_variant_11
4817,car_variant_11
3620,car_variant_11
7794,car_variant_11
1068,car_variant_11
6966,car_variant_11
5981,car_variant_11
8677,car_variant_11
7710,car_variant_11
2713,car_variant_11
17196,car_variant_11
13714,car_variant_11
8935,car_variant_11
10336,car_variant_11
13042,car_variant_11
4203,car_variant_11
8768,car_variant_11
7799,car_variant_11
11448,car_variant_11
1609,car_variant_11
14807,car_variant_11
13254,car_variant_11
16337,car_variant_11
14194,car_variant_11
6410,car_variant_11
12173,car_variant_11
6528,car_variant_11
6528,car_variant_20
2834,car_variant_11
18109,car_variant_11
4824,car_variant_11
14399,car_variant_11
1161,car_variant_11
12397,car_variant_11
10824,car_variant_11
15141,car_variant_11
4841,car_variant_11
3933,car_variant_54
14646,car_variant_54
8075,car_variant_11
8075,car_variant_54
7641,car_variant_54
15214,car_variant_54
1978,car_variant_54
1978,car_variant_11
9169,car_variant_54
6752,car_variant_54
6752,car_variant_11
15612,car_variant_11
15612,car_variant_54
16030,car_variant_54
16030,car_variant_11
5316,car_variant_11
5316,car_variant_54
13953,car_variant_34
13953,car_variant_35
14567,car_variant_35
14567,car_variant_34
11487,car_variant_34
11487,car_variant_35
1219,car_variant_35
1219,car_variant_34
3259,car_variant_34
11165,car_variant_35
11165,car_variant_34
15458,car_variant_35
15458,car_variant_34
11835,car_variant_20
15753,car_variant_15
4360,car_variant_15
7595,car_variant_15
7025,car_variant_15
7025,car_variant_11
5922,car_variant_15
5922,car_variant_11
5089,car_variant_15
5089,car_variant_11
11016,car_variant_15
6182,car_variant_11
6182,car_variant_15
8995,car_variant_15
11127,car_variant_15
11534,car_variant_11
11534,car_variant_15
12090,car_variant_15
4168,car_variant_15
13956,car_variant_15
16187,car_variant_15
16187,car_variant_11
8586,car_variant_11
8586,car_variant_15
17514,car_variant_15
4549,car_variant_15
1465,car_variant_15
5515,car_variant_15
5515,car_variant_11
321,car_variant_15
13547,car_variant_15
5632,car_variant_15
957,car_variant_15
3774,car_variant_11
3774,car_variant_15
15413,car_variant_15
3000,car_variant_15
7356,car_variant_11
7356,car_variant_15
2378,car_variant_15
16610,car_variant_15
5471,car_variant_15
14993,car_variant_15
15043,car_variant_15
18434,car_variant_15
15453,car_variant_15
17908,car_variant_15
5295,car_variant_15
12815,car_variant_15
3897,car_variant_15
13451,car_variant_15
18102,car_variant_15
14660,car_variant_11
14660,car_variant_15
9537,car_variant_15
907,car_variant_15
17081,car_variant_11
17081,car_variant_15
5588,car_variant_15
3397,car_variant_15
5290,car_variant_11
5290,car_variant_15
9666,car_variant_15
12323,car_variant_15
588,car_variant_11
588,car_variant_15
7903,car_variant_15
7831,car_variant_15
7831,car_variant_11
12919,car_variant_15
13645,car_variant_15
12311,car_variant_15
1191,car_variant_15
64,car_variant_15
1428,car_variant_11
6442,car_variant_15
12864,car_variant_11
12864,car_variant_15
5425,car_variant_11
5425,car_variant_15
15397,car_variant_15
13583,car_variant_15
7373,car_variant_15
2050,car_variant_15
2050,car_variant_11
5707,car_variant_15
6524,car_variant_20
13484,car_variant_20
1972,car_variant_21
1972,car_variant_20
8933,car_variant_21
6035,car_variant_11
11142,car_variant_11
7682,car_variant_11
6254,car_variant_20
6254,car_variant_11
7845,car_variant_11
14880,car_variant_11
9868,car_variant_11
15954,car_variant_11
15447,car_variant_11
16851,car_variant_11
2946,car_variant_11
2432,car_variant_11
11073,car_variant_11
18513,car_variant_11
1800,car_variant_23
1800,car_variant_11
4687,car_variant_11
3456,car_variant_11
3456,car_variant_13
3456,car_variant_14
3456,car_variant_22
3554,car_variant_14
3554,car_variant_13
3554,car_variant_11
3554,car_variant_22
1278,car_variant_11
1278,car_variant_13
6168,car_variant_18
6168,car_variant_11
6168,car_variant_13
4722,car_variant_20
4722,car_variant_22
4722,car_variant_14
14165,car_variant_14
14165,car_variant_20
14165,car_variant_54
14165,car_variant_22
18225,car_variant_14
18225,car_variant_11
15567,car_variant_11
15567,car_variant_14
11944,car_variant_22
7401,car_variant_11
7401,car_variant_13
7538,car_variant_23
7538,car_variant_22
7538,car_variant_11
14510,car_variant_14
14510,car_variant_11
14510,car_variant_13
14510,car_variant_22
12928,car_variant_13
10200,car_variant_11
10652,car_variant_11
12635,car_variant_11
18198,car_variant_11
9002,car_variant_11
12812,car_variant_11
15111,car_variant_11
2497,car_variant_11
2030,car_variant_11
17752,car_variant_11
1520,car_variant_11
7862,car_variant_11
961,car_variant_11
17606,car_variant_11
15172,car_variant_11
15621,car_variant_11
7070,car_variant_11
8901,car_variant_11
7688,car_variant_11
10436,car_variant_11
10708,car_variant_11
2383,car_variant_11
13074,car_variant_11
13573,car_variant_11
6887,car_variant_20
6887,car_variant_11
15574,car_variant_11
6460,car_variant_11
8298,car_variant_11
14493,car_variant_11
5737,car_variant_20
5737,car_variant_11
4356,car_variant_11
18518,car_variant_20
15301,car_variant_20
15301,car_variant_11
16331,car_variant_11
2243,car_variant_11
12268,car_variant_11
7635,car_variant_11
16174,car_variant_11
4244,car_variant_11
4244,car_variant_32
15863,car_variant_11
13925,car_variant_11
10295,car_variant_11
10295,car_variant_24
6788,car_variant_24
6788,car_variant_11
3573,car_variant_11
12367,car_variant_11
5766,car_variant_11
3302,car_variant_24
12404,car_variant_11
14749,car_variant_11
7869,car_variant_11
10515,car_variant_24
6053,car_variant_20
11238,car_variant_20
11128,car_variant_20
3190,car_variant_20
1279,car_variant_20
12994,car_variant_8
12994,car_variant_20
15300,car_variant_34
15300,car_variant_20
15300,car_variant_35
17214,car_variant_35
17214,car_variant_34
9398,car_variant_35
13488,car_variant_35
13488,car_variant_34
9582,car_variant_34
9582,car_variant_35
13829,car_variant_34
9704,car_variant_20
11482,car_variant_20
16157,car_variant_11
5991,car_variant_15
5991,car_variant_11
14928,car_variant_15
3290,car_variant_15
4934,car_variant_15
18361,car_variant_15
9574,car_variant_11
9574,car_variant_15
4711,car_variant_15
4711,car_variant_11
3120,car_variant_15
3120,car_variant_11
13479,car_variant_15
13479,car_variant_11
18208,car_variant_15
18208,car_variant_11
6172,car_variant_11
6172,car_variant_15
18236,car_variant_15
18236,car_variant_11
9333,car_variant_15
9333,car_variant_11
12199,car_variant_11
12199,car_variant_15
17239,car_variant_15
17239,car_variant_11
4192,car_variant_15
4238,car_variant_15
9998,car_variant_15
9998,car_variant_11
9303,car_variant_11
9303,car_variant_5
9303,car_variant_15
11129,car_variant_15
15825,car_variant_15
1417,car_variant_11
1417,car_variant_15
3393,car_variant_15
3393,car_variant_11
4006,car_variant_11
4006,car_variant_15
3139,car_variant_11
3139,car_variant_15
1200,car_variant_15
1200,car_variant_11
11840,car_variant_15
11840,car_variant_11
11840,car_variant_20
9345,car_variant_15
9345,car_variant_11
16752,car_variant_11
16752,car_variant_15
15690,car_variant_11
15690,car_variant_15
16156,car_variant_15
16156,car_variant_11
17687,car_variant_15
16237,car_variant_11
16237,car_variant_15
6575,car_variant_15
14206,car_variant_15
14206,car_variant_11
113,car_variant_11
113,car_variant_15
6435,car_variant_15
16989,car_variant_20
16989,car_variant_15
16989,car_variant_11
16989,car_variant_5
8893,car_variant_15
14513,car_variant_11
691,car_variant_15
4958,car_variant_15
16475,car_variant_15
16475,car_variant_11
3146,car_variant_11
3146,car_variant_15
18230,car_variant_15
60,car_variant_15
60,car_variant_11
12521,car_variant_11
12521,car_variant_15
12671,car_variant_15
6832,car_variant_15
6832,car_variant_11
2742,car_variant_15
8218,car_variant_15
8218,car_variant_11
12258,car_variant_11
12258,car_variant_15
7285,car_variant_15
7847,car_variant_15
12856,car_variant_15
9519,car_variant_15
2170,car_variant_15
16433,car_variant_11
16433,car_variant_15
5335,car_variant_15
7620,car_variant_15
7620,car_variant_11
9820,car_variant_15
3192,car_variant_11
3192,car_variant_15
16212,car_variant_11
16212,car_variant_15
2866,car_variant_15
2866,car_variant_11
18215,car_variant_15
18215,car_variant_11
6452,car_variant_15
977,car_variant_54
977,car_variant_15
18083,car_variant_11
18083,car_variant_15
1642,car_variant_15
3955,car_variant_15
15669,car_variant_15
15669,car_variant_11
13284,car_variant_11
13284,car_variant_15
16482,car_variant_15
14787,car_variant_15
16912,car_variant_15
16912,car_variant_11
12652,car_variant_15
16789,car_variant_15
16789,car_variant_11
2633,car_variant_15
6859,car_variant_11
6859,car_variant_15
12854,car_variant_11
12854,car_variant_15
16847,car_variant_15
12239,car_variant_11
12239,car_variant_15
8446,car_variant_15
8446,car_variant_11
18299,car_variant_15
1007,car_variant_11
5225,car_variant_15
2612,car_variant_15
2612,car_variant_11
11500,car_variant_15
5120,car_variant_15
5120,car_variant_11
12819,car_variant_15
14067,car_variant_20
2830,car_variant_20
7914,car_variant_20
1735,car_variant_20
2894,car_variant_9
10254,car_variant_9
13592,car_variant_20
2327,car_variant_11
14878,car_variant_23
14878,car_variant_20
18137,car_variant_23
11411,car_variant_13
11411,car_variant_11
18364,car_variant_11
18364,car_variant_23
16892,car_variant_22
16892,car_variant_23
16892,car_variant_11
1546,car_variant_23
1546,car_variant_11
7325,car_variant_23
7325,car_variant_11
7325,car_variant_22
8979,car_variant_11
8979,car_variant_23
10176,car_variant_23
10176,car_variant_11
16751,car_variant_22
16751,car_variant_23
16751,car_variant_11
3655,car_variant_11
3404,car_variant_11
3404,car_variant_22
3404,car_variant_23
8275,car_variant_13
8275,car_variant_11
8275,car_variant_23
17397,car_variant_23
17397,car_variant_11
16918,car_variant_23
16918,car_variant_11
16918,car_variant_22
4746,car_variant_11
466,car_variant_11
15047,car_variant_11
11897,car_variant_11
12615,car_variant_11
4537,car_variant_11
7834,car_variant_11
7465,car_variant_11
4938,car_variant_11
7459,car_variant_11
3856,car_variant_11
4487,car_variant_11
9487,car_variant_11
8006,car_variant_8
8006,car_variant_11
14418,car_variant_11
14418,car_variant_8
806,car_variant_11
806,car_variant_8
1722,car_variant_11
7038,car_variant_20
13537,car_variant_11
6205,car_variant_11
3836,car_variant_11
3836,car_variant_20
6263,car_variant_11
6341,car_variant_11
5702,car_variant_11
3230,car_variant_8
3230,car_variant_11
12891,car_variant_11
1669,car_variant_54
7660,car_variant_11
7660,car_variant_54
9876,car_variant_54
9876,car_variant_11
10423,car_variant_11
10423,car_variant_54
18244,car_variant_54
775,car_variant_11
10631,car_variant_54
11432,car_variant_54
12255,car_variant_54
12255,car_variant_11
9450,car_variant_11
9450,car_variant_54
6405,car_variant_11
9607,car_variant_11
16367,car_variant_54
16367,car_variant_11
10276,car_variant_11
9229,car_variant_11
16869,car_variant_11
5835,car_variant_11
10378,car_variant_11
4728,car_variant_11
13372,car_variant_15
8570,car_variant_11
6973,car_variant_11
12426,car_variant_11
12426,car_variant_15
12072,car_variant_20
12636,car_variant_11
178,car_variant_11
7949,car_variant_15
12929,car_variant_15
15031,car_variant_11
15031,car_variant_15
15452,car_variant_20
2094,car_variant_20
6356,car_variant_54
13038,car_variant_11
1398,car_variant_11
17910,car_variant_11
18347,car_variant_11
18347,car_variant_54
12264,car_variant_11
12264,car_variant_13
9009,car_variant_11
17463,car_variant_23
9344,car_variant_23
12984,car_variant_13
12984,car_variant_11
1182,car_variant_11
1182,car_variant_13
6333,car_variant_23
6333,car_variant_22
10954,car_variant_22
6487,car_variant_18
6487,car_variant_13
6487,car_variant_11
12551,car_variant_13
12551,car_variant_18
12551,car_variant_11
16524,car_variant_13
16524,car_variant_11
16524,car_variant_18
16812,car_variant_18
16812,car_variant_13
16812,car_variant_11
2562,car_variant_11
2562,car_variant_13
13620,car_variant_13
13620,car_variant_11
13215,car_variant_13
13215,car_variant_18
13215,car_variant_11
16534,car_variant_11
16534,car_variant_13
17194,car_variant_13
17194,car_variant_11
1890,car_variant_11
1890,car_variant_13
7499,car_variant_11
7499,car_variant_23
997,car_variant_11
997,car_variant_22
997,car_variant_23
6362,car_variant_11
6362,car_variant_14
11517,car_variant_13
11517,car_variant_11
6050,car_variant_11
6050,car_variant_13
5045,car_variant_11
5045,car_variant_13
5631,car_variant_11
2475,car_variant_11
11368,car_variant_32
11368,car_variant_11
17702,car_variant_11
16549,car_variant_11
14080,car_variant_20
8259,car_variant_11
1768,car_variant_11
15071,car_variant_11
15071,car_variant_32
18026,car_variant_11
1092,car_variant_32
3790,car_variant_11
8198,car_variant_11
3423,car_variant_11
3003,car_variant_11
6826,car_variant_11
5485,car_variant_11
17697,car_variant_11
10925,car_variant_11
18127,car_variant_11
9681,car_variant_11
12147,car_variant_11
17703,car_variant_32
17703,car_variant_11
3740,car_variant_11
12826,car_variant_11
17967,car_variant_11
4417,car_variant_11
8998,car_variant_11
11646,car_variant_11
4167,car_variant_32
17754,car_variant_11
15768,car_variant_11
4299,car_variant_11
16406,car_variant_11
16041,car_variant_11
18273,car_variant_11
7752,car_variant_11
8063,car_variant_11
15983,car_variant_11
15983,car_variant_32
8043,car_variant_11
18372,car_variant_11
17935,car_variant_11
16305,car_variant_11
8623,car_variant_11
15604,car_variant_11
9235,car_variant_11
5224,car_variant_11
8047,car_variant_32
12283,car_variant_11
17577,car_variant_11
11819,car_variant_11
11819,car_variant_32
7580,car_variant_11
4900,car_variant_32
4900,car_variant_11
2015,car_variant_32
4957,car_variant_32
705,car_variant_32
413,car_variant_32
413,car_variant_11
7931,car_variant_11
8575,car_variant_11
1425,car_variant_11
17664,car_variant_11
9690,car_variant_11
17008,car_variant_11
16797,car_variant_11
6756,car_variant_11
14777,car_variant_11
12737,car_variant_11
4988,car_variant_11
12062,car_variant_11
12062,car_variant_32
2019,car_variant_11
13935,car_variant_11
18194,car_variant_11
14265,car_variant_11
15603,car_variant_11
17256,car_variant_11
988,car_variant_11
4066,car_variant_11
9477,car_variant_11
2701,car_variant_11
13312,car_variant_11
11538,car_variant_20
1473,car_variant_11
13460,car_variant_11
11686,car_variant_20
11686,car_variant_11
9032,car_variant_11
14702,car_variant_11
6375,car_variant_11
13637,car_variant_11
13637,car_variant_8
17079,car_variant_11
4419,car_variant_54
12602,car_variant_11
12602,car_variant_54
15721,car_variant_54
15721,car_variant_11
6482,car_variant_54
7445,car_variant_54
10412,car_variant_54
10412,car_variant_11
4851,car_variant_54
8635,car_variant_54
8635,car_variant_11
7341,car_variant_11
12469,car_variant_11
8170,car_variant_11
9757,car_variant_11
9978,car_variant_11
5799,car_variant_11
2421,car_variant_11
5898,car_variant_11
5898,car_variant_54
4476,car_variant_54
4476,car_variant_11
8648,car_variant_11
10335,car_variant_11
7954,car_variant_11
9166,car_variant_11
2771,car_variant_11
12530,car_variant_11
16147,car_variant_11
10712,car_variant_11
7872,car_variant_20
11451,car_variant_11
15113,car_variant_11
4553,car_variant_11
12014,car_variant_11
9242,car_variant_11
12449,car_variant_11
15770,car_variant_11
991,car_variant_11
8090,car_variant_11
11543,car_variant_11
17516,car_variant_20
12660,car_variant_5
12660,car_variant_38
12660,car_variant_7
12660,car_variant_6
6466,car_variant_13
6466,car_variant_11
16647,car_variant_11
4578,car_variant_11
5455,car_variant_23
704,car_variant_23
8283,car_variant_11
8283,car_variant_13
8283,car_variant_18
14938,car_variant_18
14938,car_variant_13
1956,car_variant_13
18114,car_variant_18
18114,car_variant_13
11580,car_variant_13
11580,car_variant_11
12833,car_variant_13
12833,car_variant_11
1236,car_variant_11
1236,car_variant_14
987,car_variant_14
987,car_variant_11
15385,car_variant_14
15385,car_variant_11
13216,car_variant_13
13216,car_variant_11
621,car_variant_14
621,car_variant_11
11071,car_variant_11
11071,car_variant_14
8548,car_variant_11
8548,car_variant_14
17178,car_variant_11
17178,car_variant_13
287,car_variant_11
287,car_variant_14
5410,car_variant_11
4079,car_variant_11
4079,car_variant_23
16937,car_variant_11
15660,car_variant_11
15660,car_variant_22
8763,car_variant_23
8763,car_variant_22
8763,car_variant_11
16822,car_variant_11
16822,car_variant_14
11614,car_variant_11
11614,car_variant_13
12845,car_variant_13
12845,car_variant_11
7863,car_variant_14
7863,car_variant_13
7863,car_variant_11
16215,car_variant_11
5890,car_variant_11
14237,car_variant_20
841,car_variant_11
13976,car_variant_24
3694,car_variant_11
7105,car_variant_11
4942,car_variant_24
18022,car_variant_11
17579,car_variant_11
13035,car_variant_11
8212,car_variant_11
17322,car_variant_11
15403,car_variant_32
15403,car_variant_24
15403,car_variant_11
2890,car_variant_34
2890,car_variant_35
5895,car_variant_34
5895,car_variant_35
4650,car_variant_34
4650,car_variant_35
9744,car_variant_34
9744,car_variant_35
5575,car_variant_20
5575,car_variant_34
5575,car_variant_35
4585,car_variant_34
4585,car_variant_35
4920,car_variant_35
4920,car_variant_34
16671,car_variant_35
16671,car_variant_34
14978,car_variant_35
14978,car_variant_34
15319,car_variant_35
15319,car_variant_34
10156,car_variant_35
10156,car_variant_34
5645,car_variant_34
5645,car_variant_35
10760,car_variant_35
10760,car_variant_34
9352,car_variant_35
9352,car_variant_34
5494,car_variant_34
5494,car_variant_35
9157,car_variant_35
16421,car_variant_35
16421,car_variant_34
9278,car_variant_35
9278,car_variant_34
15886,car_variant_34
15886,car_variant_35
13826,car_variant_35
10649,car_variant_35
10649,car_variant_34
3260,car_variant_35
3260,car_variant_34
5321,car_variant_35
5321,car_variant_34
13695,car_variant_35
13695,car_variant_34
14392,car_variant_35
14392,car_variant_34
9655,car_variant_34
9655,car_variant_35
18003,car_variant_35
18003,car_variant_34
4447,car_variant_35
4447,car_variant_34
2426,car_variant_35
2426,car_variant_34
3979,car_variant_35
3979,car_variant_34
191,car_variant_35
191,car_variant_34
3027,car_variant_35
3027,car_variant_34
9960,car_variant_35
9960,car_variant_34
1755,car_variant_35
1755,car_variant_34
4924,car_variant_35
4924,car_variant_34
2045,car_variant_20
2045,car_variant_35
17293,car_variant_35
4399,car_variant_35
4399,car_variant_34
5015,car_variant_34
5015,car_variant_35
5223,car_variant_34
5223,car_variant_35
5099,car_variant_35
5099,car_variant_34
521,car_variant_34
521,car_variant_35
1369,car_variant_35
1369,car_variant_34
11879,car_variant_35
11879,car_variant_34
11739,car_variant_35
11739,car_variant_34
1655,car_variant_35
12135,car_variant_35
12135,car_variant_34
17074,car_variant_34
17074,car_variant_35
9058,car_variant_35
9058,car_variant_34
1560,car_variant_35
1560,car_variant_34
12702,car_variant_34
12702,car_variant_35
1387,car_variant_35
1387,car_variant_34
14351,car_variant_34
14351,car_variant_35
5389,car_variant_35
5389,car_variant_34
12957,car_variant_34
12957,car_variant_35
16777,car_variant_35
12622,car_variant_35
12622,car_variant_34
3255,car_variant_35
3255,car_variant_34
6146,car_variant_35
