id,issue_type
17362,issue_type_1
9542,issue_type_1
4562,issue_type_2
2455,issue_type_1
13370,issue_type_1
16729,issue_type_1
5129,issue_type_4
2236,issue_type_1
14106,issue_type_1
5248,issue_type_1
16506,issue_type_1
1095,issue_type_2
1010,issue_type_1
12834,issue_type_1
16576,issue_type_2
7216,issue_type_1
17981,issue_type_1
18308,issue_type_2
11606,issue_type_1
3756,issue_type_1
12937,issue_type_1
10748,issue_type_2
5528,issue_type_1
16103,issue_type_1
10212,issue_type_1
11060,issue_type_2
10892,issue_type_2
6431,issue_type_1
14822,issue_type_1
2384,issue_type_4
17060,issue_type_1
3678,issue_type_1
14236,issue_type_1
14539,issue_type_1
13107,issue_type_1
2624,issue_type_2
18199,issue_type_1
2198,issue_type_1
15744,issue_type_2
10618,issue_type_2
8823,issue_type_1
3183,issue_type_1
16013,issue_type_1
13393,issue_type_1
13232,issue_type_2
17475,issue_type_1
14834,issue_type_1
12243,issue_type_2
8162,issue_type_1
18075,issue_type_1
17497,issue_type_1
17110,issue_type_1
16823,issue_type_1
13338,issue_type_2
417,issue_type_2
622,issue_type_2
3167,issue_type_1
2382,issue_type_1
5054,issue_type_2
542,issue_type_4
9580,issue_type_1
14626,issue_type_2
4847,issue_type_4
15528,issue_type_4
1123,issue_type_2
1751,issue_type_1
1174,issue_type_1
8997,issue_type_1
12059,issue_type_1
18020,issue_type_1
15767,issue_type_1
13813,issue_type_1
554,issue_type_1
4372,issue_type_1
12061,issue_type_1
14523,issue_type_1
6027,issue_type_1
7508,issue_type_1
5350,issue_type_1
1341,issue_type_1
6981,issue_type_1
3335,issue_type_1
13493,issue_type_1
2538,issue_type_1
2044,issue_type_4
12050,issue_type_1
14296,issue_type_1
1486,issue_type_1
7355,issue_type_1
10904,issue_type_1
11502,issue_type_1
15935,issue_type_1
8367,issue_type_1
15261,issue_type_1
14114,issue_type_1
210,issue_type_1
11059,issue_type_5
8988,issue_type_1
15729,issue_type_1
12418,issue_type_1
14739,issue_type_5
6938,issue_type_1
18499,issue_type_1
14267,issue_type_1
2900,issue_type_5
12884,issue_type_1
16054,issue_type_1
13736,issue_type_1
1771,issue_type_1
2543,issue_type_1
182,issue_type_1
3563,issue_type_1
5765,issue_type_1
5108,issue_type_1
1372,issue_type_1
1544,issue_type_1
17681,issue_type_1
15578,issue_type_1
5743,issue_type_1
17923,issue_type_1
17053,issue_type_1
5008,issue_type_1
2740,issue_type_1
6585,issue_type_1
17370,issue_type_1
15977,issue_type_1
2135,issue_type_1
264,issue_type_1
15086,issue_type_1
1840,issue_type_1
8457,issue_type_1
726,issue_type_1
14224,issue_type_1
244,issue_type_1
8169,issue_type_1
8513,issue_type_1
11990,issue_type_1
9738,issue_type_1
3474,issue_type_2
1389,issue_type_1
4070,issue_type_1
13200,issue_type_1
15120,issue_type_1
17547,issue_type_1
4395,issue_type_1
14287,issue_type_1
11699,issue_type_1
17229,issue_type_1
9997,issue_type_1
17840,issue_type_1
1807,issue_type_1
16004,issue_type_1
4901,issue_type_1
14548,issue_type_1
16980,issue_type_1
9172,issue_type_1
16775,issue_type_1
2427,issue_type_2
1320,issue_type_2
13760,issue_type_1
7488,issue_type_2
18520,issue_type_1
3931,issue_type_1
12629,issue_type_1
8312,issue_type_1
18294,issue_type_1
2617,issue_type_2
3151,issue_type_1
7699,issue_type_2
3811,issue_type_1
16863,issue_type_1
237,issue_type_1
1715,issue_type_1
3762,issue_type_1
10045,issue_type_1
11317,issue_type_1
10011,issue_type_1
15054,issue_type_1
18247,issue_type_1
3352,issue_type_1
10467,issue_type_1
5408,issue_type_1
69,issue_type_1
5077,issue_type_1
5554,issue_type_1
17506,issue_type_1
9264,issue_type_1
10429,issue_type_1
4831,issue_type_1
6073,issue_type_1
14390,issue_type_1
16129,issue_type_1
10172,issue_type_1
16273,issue_type_1
4760,issue_type_1
10148,issue_type_1
18268,issue_type_1
17263,issue_type_1
8962,issue_type_1
6604,issue_type_4
8906,issue_type_1
2884,issue_type_1
4474,issue_type_1
2355,issue_type_1
8406,issue_type_1
10304,issue_type_1
7604,issue_type_1
18021,issue_type_1
12588,issue_type_2
11829,issue_type_2
13362,issue_type_2
1143,issue_type_2
17937,issue_type_1
13352,issue_type_1
7064,issue_type_1
5918,issue_type_1
5459,issue_type_1
16034,issue_type_1
15989,issue_type_1
17542,issue_type_1
8828,issue_type_1
8524,issue_type_1
16986,issue_type_1
16677,issue_type_1
7418,issue_type_1
11631,issue_type_2
8683,issue_type_1
3584,issue_type_1
7588,issue_type_1
9592,issue_type_1
9516,issue_type_2
10201,issue_type_1
4870,issue_type_1
2616,issue_type_1
2522,issue_type_1
10527,issue_type_1
17814,issue_type_1
16999,issue_type_1
6720,issue_type_1
12341,issue_type_1
8744,issue_type_1
2101,issue_type_1
7068,issue_type_1
11343,issue_type_1
9533,issue_type_1
4512,issue_type_1
2897,issue_type_1
286,issue_type_1
7768,issue_type_2
8331,issue_type_1
17237,issue_type_1
10,issue_type_1
13743,issue_type_1
5251,issue_type_1
8191,issue_type_2
8267,issue_type_1
16959,issue_type_1
3253,issue_type_2
13930,issue_type_1
135,issue_type_1
15481,issue_type_1
998,issue_type_1
12591,issue_type_1
10100,issue_type_2
3915,issue_type_1
5933,issue_type_1
5894,issue_type_4
4587,issue_type_1
3021,issue_type_1
13032,issue_type_1
3528,issue_type_1
1990,issue_type_1
6792,issue_type_1
10026,issue_type_2
266,issue_type_2
13243,issue_type_1
122,issue_type_1
13057,issue_type_2
15164,issue_type_2
7898,issue_type_1
17889,issue_type_1
840,issue_type_4
16045,issue_type_2
12325,issue_type_1
8223,issue_type_1
17450,issue_type_1
15190,issue_type_1
4915,issue_type_1
7062,issue_type_1
1050,issue_type_1
10287,issue_type_1
10111,issue_type_2
17965,issue_type_1
9931,issue_type_1
8480,issue_type_1
9307,issue_type_1
3326,issue_type_1
10625,issue_type_4
4343,issue_type_1
5192,issue_type_1
12053,issue_type_1
16476,issue_type_1
13495,issue_type_1
239,issue_type_1
1137,issue_type_1
15264,issue_type_1
218,issue_type_1
545,issue_type_2
5704,issue_type_1
10447,issue_type_1
11519,issue_type_1
12877,issue_type_1
7129,issue_type_1
1689,issue_type_1
3371,issue_type_2
13023,issue_type_1
12222,issue_type_1
16911,issue_type_2
17476,issue_type_1
17652,issue_type_1
6681,issue_type_1
6631,issue_type_1
1440,issue_type_1
10785,issue_type_4
14324,issue_type_1
12755,issue_type_2
2799,issue_type_1
10814,issue_type_2
3607,issue_type_1
10139,issue_type_1
15938,issue_type_1
4754,issue_type_1
11292,issue_type_1
4316,issue_type_1
11008,issue_type_1
8692,issue_type_1
4027,issue_type_1
10838,issue_type_1
2814,issue_type_1
7729,issue_type_1
15295,issue_type_1
6285,issue_type_1
5434,issue_type_1
6708,issue_type_1
7703,issue_type_1
15534,issue_type_1
10628,issue_type_1
8324,issue_type_1
16417,issue_type_1
18322,issue_type_1
10822,issue_type_1
12358,issue_type_2
1878,issue_type_1
9630,issue_type_1
5824,issue_type_2
5016,issue_type_2
17705,issue_type_2
9518,issue_type_2
2614,issue_type_1
13310,issue_type_1
15955,issue_type_1
7598,issue_type_2
1237,issue_type_1
17085,issue_type_1
8727,issue_type_2
4294,issue_type_1
7002,issue_type_2
12768,issue_type_1
16474,issue_type_1
3557,issue_type_2
584,issue_type_1
11256,issue_type_1
15199,issue_type_1
13459,issue_type_2
3656,issue_type_1
11124,issue_type_2
10069,issue_type_1
11421,issue_type_1
12390,issue_type_1
2844,issue_type_2
15437,issue_type_2
4236,issue_type_2
10960,issue_type_1
13777,issue_type_2
16423,issue_type_1
4052,issue_type_2
11046,issue_type_1
9968,issue_type_2
17067,issue_type_1
2308,issue_type_2
11192,issue_type_1
15993,issue_type_1
11673,issue_type_1
11611,issue_type_1
12545,issue_type_2
3876,issue_type_2
16930,issue_type_2
7812,issue_type_2
7642,issue_type_2
7999,issue_type_2
10227,issue_type_2
16563,issue_type_2
616,issue_type_1
10504,issue_type_2
9460,issue_type_1
10828,issue_type_2
7400,issue_type_1
16905,issue_type_1
14415,issue_type_1
3585,issue_type_1
11788,issue_type_1
7316,issue_type_2
9938,issue_type_1
13636,issue_type_1
8832,issue_type_1
6105,issue_type_1
6306,issue_type_2
16233,issue_type_1
12628,issue_type_1
11015,issue_type_1
5830,issue_type_1
10502,issue_type_1
12254,issue_type_1
15306,issue_type_1
15780,issue_type_1
3632,issue_type_1
10699,issue_type_1
11729,issue_type_4
4452,issue_type_1
4501,issue_type_1
14541,issue_type_1
964,issue_type_1
881,issue_type_2
5347,issue_type_1
7337,issue_type_1
8453,issue_type_1
15895,issue_type_1
7483,issue_type_1
28,issue_type_2
7789,issue_type_1
17226,issue_type_1
7382,issue_type_2
10991,issue_type_2
1404,issue_type_1
573,issue_type_2
6592,issue_type_2
13285,issue_type_2
8594,issue_type_2
1185,issue_type_4
10774,issue_type_2
15398,issue_type_2
15891,issue_type_2
9619,issue_type_2
598,issue_type_2
10663,issue_type_2
10753,issue_type_2
14263,issue_type_2
8970,issue_type_2
11445,issue_type_4
16536,issue_type_4
13220,issue_type_2
13441,issue_type_2
580,issue_type_2
11491,issue_type_2
7524,issue_type_2
17922,issue_type_1
6065,issue_type_1
6854,issue_type_1
1595,issue_type_1
2583,issue_type_1
695,issue_type_1
3427,issue_type_1
13409,issue_type_2
11025,issue_type_2
4450,issue_type_2
13157,issue_type_2
9586,issue_type_4
7902,issue_type_2
16884,issue_type_1
1226,issue_type_1
13152,issue_type_2
9797,issue_type_1
3250,issue_type_1
11901,issue_type_1
2950,issue_type_1
17016,issue_type_2
15123,issue_type_2
7300,issue_type_1
14729,issue_type_1
8229,issue_type_1
540,issue_type_1
13533,issue_type_1
11233,issue_type_1
9856,issue_type_1
7040,issue_type_1
7282,issue_type_1
1451,issue_type_1
5968,issue_type_1
5797,issue_type_2
15382,issue_type_1
15275,issue_type_2
4479,issue_type_1
7696,issue_type_1
3307,issue_type_2
10885,issue_type_2
6046,issue_type_1
1423,issue_type_2
8433,issue_type_2
2363,issue_type_1
4551,issue_type_1
4357,issue_type_1
15346,issue_type_1
18551,issue_type_1
17001,issue_type_1
5535,issue_type_1
16010,issue_type_1
13986,issue_type_1
3018,issue_type_1
9403,issue_type_1
16197,issue_type_1
15012,issue_type_1
4432,issue_type_1
4671,issue_type_1
5564,issue_type_1
6637,issue_type_1
9706,issue_type_1
16762,issue_type_2
2095,issue_type_1
764,issue_type_2
12413,issue_type_1
14220,issue_type_1
10483,issue_type_1
17779,issue_type_1
9324,issue_type_1
1098,issue_type_1
1876,issue_type_2
12954,issue_type_1
1152,issue_type_1
100,issue_type_1
18289,issue_type_1
15504,issue_type_1
346,issue_type_1
14412,issue_type_1
13975,issue_type_1
8255,issue_type_2
14228,issue_type_1
6056,issue_type_2
15129,issue_type_1
4683,issue_type_1
5026,issue_type_1
10500,issue_type_1
2430,issue_type_2
4876,issue_type_2
15501,issue_type_2
6250,issue_type_1
11789,issue_type_1
17944,issue_type_2
269,issue_type_2
6128,issue_type_1
10173,issue_type_1
4506,issue_type_1
2758,issue_type_4
13550,issue_type_4
17842,issue_type_4
18546,issue_type_1
14022,issue_type_2
11355,issue_type_1
15683,issue_type_1
17566,issue_type_1
1969,issue_type_1
4458,issue_type_1
11148,issue_type_1
2571,issue_type_1
17831,issue_type_1
7547,issue_type_1
8353,issue_type_1
5446,issue_type_1
11848,issue_type_1
15184,issue_type_1
8215,issue_type_2
1904,issue_type_2
8693,issue_type_1
10354,issue_type_1
14432,issue_type_1
4821,issue_type_1
7806,issue_type_4
7052,issue_type_1
14732,issue_type_1
6635,issue_type_1
16938,issue_type_1
11434,issue_type_1
967,issue_type_1
18180,issue_type_1
4188,issue_type_1
12717,issue_type_1
4858,issue_type_1
4854,issue_type_1
13867,issue_type_1
17916,issue_type_1
12200,issue_type_1
4517,issue_type_1
4803,issue_type_1
11570,issue_type_1
17815,issue_type_1
7242,issue_type_1
1717,issue_type_1
499,issue_type_1
18034,issue_type_1
10434,issue_type_2
6470,issue_type_2
17775,issue_type_1
11933,issue_type_1
6259,issue_type_1
12096,issue_type_1
240,issue_type_2
8039,issue_type_2
10800,issue_type_1
6352,issue_type_1
9420,issue_type_2
13685,issue_type_1
15762,issue_type_1
4897,issue_type_1
134,issue_type_1
10009,issue_type_2
18382,issue_type_2
15396,issue_type_1
9161,issue_type_1
11910,issue_type_2
18015,issue_type_2
3094,issue_type_1
18498,issue_type_1
13909,issue_type_1
10191,issue_type_1
4349,issue_type_1
290,issue_type_1
807,issue_type_1
17819,issue_type_1
4610,issue_type_1
10048,issue_type_4
6726,issue_type_4
13505,issue_type_1
8956,issue_type_1
17139,issue_type_1
6083,issue_type_1
8098,issue_type_1
16451,issue_type_1
7317,issue_type_1
14728,issue_type_1
911,issue_type_1
4761,issue_type_1
769,issue_type_1
13640,issue_type_1
11374,issue_type_1
13277,issue_type_1
9893,issue_type_1
9771,issue_type_1
15479,issue_type_1
3132,issue_type_1
14846,issue_type_1
3401,issue_type_1
15436,issue_type_1
13767,issue_type_1
8898,issue_type_1
5398,issue_type_1
11442,issue_type_1
13807,issue_type_1
12417,issue_type_1
3108,issue_type_1
15653,issue_type_1
12556,issue_type_1
12874,issue_type_1
16131,issue_type_1
7707,issue_type_4
16951,issue_type_1
8373,issue_type_1
6522,issue_type_1
11705,issue_type_1
10809,issue_type_1
458,issue_type_1
13036,issue_type_1
17552,issue_type_1
10268,issue_type_1
7781,issue_type_1
15821,issue_type_1
215,issue_type_1
15804,issue_type_1
11499,issue_type_1
17774,issue_type_1
9601,issue_type_1
8237,issue_type_1
8793,issue_type_1
1814,issue_type_1
3837,issue_type_1
14942,issue_type_1
7894,issue_type_1
16049,issue_type_1
2450,issue_type_1
17161,issue_type_2
1994,issue_type_1
15652,issue_type_1
7819,issue_type_1
357,issue_type_1
12452,issue_type_2
1970,issue_type_1
11709,issue_type_1
4195,issue_type_1
16539,issue_type_1
6896,issue_type_1
11078,issue_type_1
13762,issue_type_1
13889,issue_type_1
5244,issue_type_1
8975,issue_type_1
12315,issue_type_1
14459,issue_type_1
4467,issue_type_1
11171,issue_type_1
8329,issue_type_1
14812,issue_type_1
14910,issue_type_1
15394,issue_type_1
6471,issue_type_1
12936,issue_type_1
10836,issue_type_1
16990,issue_type_1
6729,issue_type_1
14431,issue_type_1
4951,issue_type_1
18398,issue_type_1
17960,issue_type_1
8129,issue_type_1
8385,issue_type_2
14542,issue_type_1
12170,issue_type_1
12067,issue_type_1
13758,issue_type_1
16329,issue_type_1
13621,issue_type_4
1851,issue_type_4
843,issue_type_1
6817,issue_type_1
3747,issue_type_1
15036,issue_type_1
10351,issue_type_1
17154,issue_type_1
12673,issue_type_1
14162,issue_type_1
10581,issue_type_1
2784,issue_type_1
10669,issue_type_1
5489,issue_type_1
11820,issue_type_1
2153,issue_type_4
345,issue_type_1
6668,issue_type_1
15418,issue_type_1
13204,issue_type_1
16648,issue_type_1
16626,issue_type_1
716,issue_type_1
9503,issue_type_1
10897,issue_type_1
4768,issue_type_1
10262,issue_type_1
10855,issue_type_1
11188,issue_type_1
11091,issue_type_2
4277,issue_type_1
7132,issue_type_1
7271,issue_type_1
16284,issue_type_1
17301,issue_type_1
17118,issue_type_1
6861,issue_type_1
8342,issue_type_1
6207,issue_type_1
12240,issue_type_2
1841,issue_type_4
15946,issue_type_1
4836,issue_type_1
16309,issue_type_1
12004,issue_type_1
507,issue_type_4
18017,issue_type_1
2165,issue_type_1
657,issue_type_1
13766,issue_type_4
3509,issue_type_1
4902,issue_type_1
14246,issue_type_1
11972,issue_type_1
7227,issue_type_1
8889,issue_type_2
5863,issue_type_1
13551,issue_type_2
17365,issue_type_1
10406,issue_type_1
14271,issue_type_1
10432,issue_type_1
14103,issue_type_1
5712,issue_type_1
3396,issue_type_1
17090,issue_type_1
306,issue_type_1
9461,issue_type_2
4202,issue_type_2
14313,issue_type_2
11508,issue_type_1
12770,issue_type_1
10608,issue_type_1
4954,issue_type_1
1103,issue_type_2
13809,issue_type_1
3238,issue_type_1
14618,issue_type_1
4036,issue_type_1
6675,issue_type_2
13331,issue_type_1
5993,issue_type_1
6940,issue_type_4
16007,issue_type_4
6483,issue_type_1
3324,issue_type_4
6332,issue_type_1
14329,issue_type_1
11995,issue_type_1
8414,issue_type_1
14979,issue_type_1
14585,issue_type_1
9146,issue_type_1
3366,issue_type_1
8890,issue_type_1
6131,issue_type_1
8877,issue_type_1
16311,issue_type_1
12356,issue_type_1
8590,issue_type_1
17352,issue_type_2
14669,issue_type_2
9126,issue_type_1
5549,issue_type_1
1940,issue_type_2
8201,issue_type_4
13745,issue_type_1
14063,issue_type_1
17003,issue_type_1
15643,issue_type_4
787,issue_type_1
2565,issue_type_1
14673,issue_type_1
12913,issue_type_1
13292,issue_type_1
6147,issue_type_1
18457,issue_type_1
9999,issue_type_2
2099,issue_type_4
8083,issue_type_1
4564,issue_type_4
834,issue_type_1
17137,issue_type_4
9456,issue_type_1
5524,issue_type_1
11193,issue_type_1
8819,issue_type_1
17023,issue_type_1
12576,issue_type_1
2337,issue_type_1
18411,issue_type_1
6716,issue_type_1
759,issue_type_1
17876,issue_type_1
393,issue_type_1
3436,issue_type_4
5574,issue_type_4
1541,issue_type_1
2669,issue_type_2
16882,issue_type_1
3966,issue_type_1
4119,issue_type_1
8783,issue_type_1
4039,issue_type_1
11259,issue_type_1
7451,issue_type_1
12801,issue_type_1
15998,issue_type_1
1796,issue_type_1
11735,issue_type_1
9030,issue_type_1
5113,issue_type_1
16019,issue_type_1
12068,issue_type_1
1653,issue_type_1
17262,issue_type_1
12938,issue_type_1
4984,issue_type_1
16225,issue_type_1
3760,issue_type_1
773,issue_type_1
13164,issue_type_1
4614,issue_type_1
403,issue_type_1
10331,issue_type_1
14243,issue_type_1
1791,issue_type_1
9195,issue_type_1
5522,issue_type_1
14516,issue_type_1
14788,issue_type_1
1695,issue_type_1
3210,issue_type_1
11205,issue_type_2
480,issue_type_2
6742,issue_type_2
12407,issue_type_1
7253,issue_type_1
12876,issue_type_1
4333,issue_type_1
8046,issue_type_1
14972,issue_type_4
17230,issue_type_1
5383,issue_type_4
16359,issue_type_4
17172,issue_type_1
4088,issue_type_1
10134,issue_type_1
11042,issue_type_1
15376,issue_type_4
12025,issue_type_4
15593,issue_type_1
5796,issue_type_1
12,issue_type_1
15198,issue_type_4
7921,issue_type_4
15685,issue_type_1
6138,issue_type_1
15203,issue_type_1
17242,issue_type_2
6900,issue_type_1
9065,issue_type_1
8555,issue_type_2
17138,issue_type_1
15009,issue_type_1
10315,issue_type_1
3902,issue_type_1
9751,issue_type_1
15880,issue_type_1
8689,issue_type_2
15858,issue_type_1
203,issue_type_2
18403,issue_type_2
7270,issue_type_1
18119,issue_type_2
7065,issue_type_1
10942,issue_type_1
17511,issue_type_2
10922,issue_type_1
1581,issue_type_1
16189,issue_type_1
18369,issue_type_2
6822,issue_type_2
18087,issue_type_1
3384,issue_type_1
18448,issue_type_1
4183,issue_type_1
714,issue_type_1
2396,issue_type_2
16709,issue_type_1
9001,issue_type_2
12063,issue_type_2
16101,issue_type_2
16941,issue_type_1
17028,issue_type_1
14862,issue_type_1
6505,issue_type_1
17992,issue_type_1
12463,issue_type_1
1839,issue_type_2
13553,issue_type_1
16230,issue_type_1
692,issue_type_1
2996,issue_type_1
4967,issue_type_1
11242,issue_type_1
16895,issue_type_1
12707,issue_type_1
4379,issue_type_1
8715,issue_type_1
2071,issue_type_1
17058,issue_type_1
2342,issue_type_1
7650,issue_type_1
10998,issue_type_1
6264,issue_type_1
18231,issue_type_2
14772,issue_type_2
10341,issue_type_2
10348,issue_type_1
5978,issue_type_1
2546,issue_type_1
15231,issue_type_1
652,issue_type_1
8362,issue_type_2
3710,issue_type_2
8826,issue_type_1
14014,issue_type_2
8336,issue_type_1
14158,issue_type_1
11266,issue_type_1
3533,issue_type_1
9034,issue_type_4
18442,issue_type_4
17173,issue_type_1
11023,issue_type_1
5098,issue_type_2
5534,issue_type_1
3545,issue_type_1
10715,issue_type_1
6888,issue_type_1
6366,issue_type_1
8585,issue_type_2
313,issue_type_1
1262,issue_type_1
571,issue_type_1
15216,issue_type_1
16703,issue_type_2
250,issue_type_1
15835,issue_type_4
2754,issue_type_1
12320,issue_type_2
9225,issue_type_1
6664,issue_type_1
17807,issue_type_1
9614,issue_type_1
9219,issue_type_1
13720,issue_type_1
9148,issue_type_2
415,issue_type_1
5557,issue_type_1
8735,issue_type_1
9395,issue_type_1
14747,issue_type_1
4150,issue_type_1
11593,issue_type_1
8756,issue_type_1
18130,issue_type_1
4375,issue_type_1
17111,issue_type_1
16369,issue_type_1
5302,issue_type_1
16239,issue_type_1
9966,issue_type_2
14565,issue_type_2
4748,issue_type_1
5699,issue_type_1
14934,issue_type_1
2567,issue_type_1
6663,issue_type_1
9306,issue_type_1
4816,issue_type_1
11624,issue_type_1
8921,issue_type_2
8093,issue_type_1
9894,issue_type_2
11275,issue_type_4
14782,issue_type_5
6658,issue_type_2
3223,issue_type_2
5720,issue_type_4
7491,issue_type_1
14327,issue_type_2
6201,issue_type_2
7997,issue_type_1
15495,issue_type_1
4617,issue_type_1
13595,issue_type_1
17493,issue_type_1
7322,issue_type_2
11302,issue_type_1
11253,issue_type_1
9896,issue_type_1
16497,issue_type_1
17765,issue_type_1
4950,issue_type_1
18432,issue_type_1
9243,issue_type_1
15507,issue_type_1
6042,issue_type_1
9215,issue_type_2
13929,issue_type_1
6616,issue_type_1
8411,issue_type_1
315,issue_type_2
556,issue_type_1
2265,issue_type_1
15310,issue_type_1
732,issue_type_2
1221,issue_type_1
7501,issue_type_1
3958,issue_type_2
12371,issue_type_1
14037,issue_type_1
18477,issue_type_2
6221,issue_type_1
18356,issue_type_1
2695,issue_type_2
13526,issue_type_1
9638,issue_type_1
14817,issue_type_1
3432,issue_type_1
1675,issue_type_2
4782,issue_type_1
9617,issue_type_2
14160,issue_type_2
12351,issue_type_1
16098,issue_type_2
8600,issue_type_2
16118,issue_type_2
4603,issue_type_2
12977,issue_type_2
1916,issue_type_2
13289,issue_type_2
12207,issue_type_2
6687,issue_type_2
15135,issue_type_2
15777,issue_type_2
11771,issue_type_2
822,issue_type_2
15094,issue_type_2
5558,issue_type_2
5115,issue_type_2
14052,issue_type_2
7259,issue_type_2
15772,issue_type_2
1228,issue_type_2
10611,issue_type_2
11272,issue_type_4
302,issue_type_2
4930,issue_type_4
17623,issue_type_2
10024,issue_type_2
4305,issue_type_2
434,issue_type_2
12332,issue_type_2
3138,issue_type_2
4033,issue_type_2
2979,issue_type_2
16393,issue_type_2
17684,issue_type_2
8629,issue_type_2
14453,issue_type_2
15654,issue_type_2
14216,issue_type_2
11443,issue_type_2
8886,issue_type_2
983,issue_type_2
12260,issue_type_2
13210,issue_type_2
18090,issue_type_2
15101,issue_type_2
17119,issue_type_2
5600,issue_type_2
10919,issue_type_2
5689,issue_type_2
14727,issue_type_2
3924,issue_type_4
4477,issue_type_2
3965,issue_type_2
166,issue_type_2
13532,issue_type_1
10662,issue_type_2
11033,issue_type_2
9320,issue_type_2
9115,issue_type_2
6268,issue_type_2
10421,issue_type_2
15917,issue_type_2
1938,issue_type_2
8044,issue_type_2
8272,issue_type_2
16295,issue_type_2
11536,issue_type_2
14819,issue_type_2
9926,issue_type_2
3960,issue_type_2
15872,issue_type_2
17317,issue_type_2
10343,issue_type_2
12140,issue_type_2
11942,issue_type_4
8100,issue_type_2
12956,issue_type_2
6009,issue_type_4
8973,issue_type_2
11155,issue_type_2
1547,issue_type_2
12699,issue_type_2
10179,issue_type_2
6753,issue_type_2
5004,issue_type_2
1254,issue_type_2
10145,issue_type_2
5433,issue_type_2
8743,issue_type_2
9095,issue_type_2
16926,issue_type_2
740,issue_type_2
5995,issue_type_2
3298,issue_type_1
17159,issue_type_1
9178,issue_type_1
11837,issue_type_1
3123,issue_type_1
6712,issue_type_1
13821,issue_type_1
2409,issue_type_1
8192,issue_type_1
6844,issue_type_1
13820,issue_type_1
4060,issue_type_2
16200,issue_type_1
13413,issue_type_1
11182,issue_type_1
9467,issue_type_1
1651,issue_type_1
5122,issue_type_1
14709,issue_type_2
7578,issue_type_2
9972,issue_type_2
7092,issue_type_1
14403,issue_type_1
9462,issue_type_1
2360,issue_type_1
16612,issue_type_1
4308,issue_type_1
13945,issue_type_1
9132,issue_type_4
17940,issue_type_1
7927,issue_type_1
6645,issue_type_1
1850,issue_type_1
3532,issue_type_1
5942,issue_type_1
7777,issue_type_2
2134,issue_type_1
12532,issue_type_1
1111,issue_type_1
2197,issue_type_1
9522,issue_type_1
5382,issue_type_1
17419,issue_type_1
17099,issue_type_1
523,issue_type_1
11101,issue_type_1
2374,issue_type_1
12093,issue_type_1
14006,issue_type_1
625,issue_type_1
4335,issue_type_1
13383,issue_type_1
3743,issue_type_1
770,issue_type_1
13881,issue_type_1
11211,issue_type_1
5417,issue_type_1
4817,issue_type_1
3620,issue_type_1
7794,issue_type_1
1068,issue_type_1
6966,issue_type_1
5981,issue_type_1
8677,issue_type_1
7710,issue_type_1
2713,issue_type_1
17196,issue_type_1
13714,issue_type_2
8935,issue_type_1
10336,issue_type_2
13042,issue_type_2
4203,issue_type_1
8768,issue_type_1
7799,issue_type_1
11448,issue_type_2
1609,issue_type_1
14807,issue_type_1
13254,issue_type_1
16337,issue_type_1
14194,issue_type_1
6410,issue_type_1
12173,issue_type_1
6528,issue_type_1
2834,issue_type_1
18109,issue_type_1
4824,issue_type_1
14399,issue_type_1
1161,issue_type_1
12397,issue_type_1
10824,issue_type_2
15141,issue_type_1
4841,issue_type_1
3933,issue_type_5
14646,issue_type_4
8075,issue_type_2
7641,issue_type_4
15214,issue_type_4
1978,issue_type_2
9169,issue_type_4
6752,issue_type_2
15612,issue_type_1
16030,issue_type_1
5316,issue_type_2
13953,issue_type_2
14567,issue_type_2
11487,issue_type_2
1219,issue_type_2
3259,issue_type_2
11165,issue_type_2
15458,issue_type_2
11835,issue_type_1
15753,issue_type_2
4360,issue_type_2
7595,issue_type_2
7025,issue_type_1
5922,issue_type_1
5089,issue_type_1
11016,issue_type_2
6182,issue_type_1
8995,issue_type_2
11127,issue_type_2
11534,issue_type_1
12090,issue_type_2
4168,issue_type_2
13956,issue_type_2
16187,issue_type_1
8586,issue_type_1
17514,issue_type_2
4549,issue_type_2
1465,issue_type_2
5515,issue_type_1
321,issue_type_2
13547,issue_type_2
5632,issue_type_2
957,issue_type_2
3774,issue_type_1
15413,issue_type_2
3000,issue_type_2
7356,issue_type_1
2378,issue_type_2
16610,issue_type_2
5471,issue_type_2
14993,issue_type_2
15043,issue_type_2
18434,issue_type_2
15453,issue_type_2
17908,issue_type_2
5295,issue_type_2
12815,issue_type_2
3897,issue_type_2
13451,issue_type_2
18102,issue_type_2
14660,issue_type_1
9537,issue_type_2
907,issue_type_2
17081,issue_type_1
5588,issue_type_2
3397,issue_type_2
5290,issue_type_1
9666,issue_type_2
12323,issue_type_2
588,issue_type_1
7903,issue_type_2
7831,issue_type_1
12919,issue_type_2
13645,issue_type_2
12311,issue_type_2
1191,issue_type_2
64,issue_type_2
1428,issue_type_1
6442,issue_type_2
12864,issue_type_1
5425,issue_type_1
15397,issue_type_2
13583,issue_type_2
7373,issue_type_2
2050,issue_type_1
5707,issue_type_2
6524,issue_type_1
13484,issue_type_1
1972,issue_type_1
8933,issue_type_1
6035,issue_type_2
11142,issue_type_1
7682,issue_type_1
6254,issue_type_1
7845,issue_type_2
14880,issue_type_1
9868,issue_type_1
15954,issue_type_1
15447,issue_type_1
16851,issue_type_1
2946,issue_type_1
2432,issue_type_1
11073,issue_type_1
18513,issue_type_1
1800,issue_type_1
4687,issue_type_1
3456,issue_type_1
3554,issue_type_1
